Arcd ,Prvn,Pftn,Cont,Pst,Pstcd,Pstrm,Name,Hash_Key,Term,Offcd,Gender,Eth,Bthp,Bthd,Jnpdt ,,,
区域代码,省级名称,地市级名称,县级名称,职位,职位代码,职位备注,官员姓名,搜索键,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间,,,
410728,河南省,新乡市,长垣县,县长,20,,孙国富,259778741f42540279959d698d8162d9ba188e12,2002.08-2004.05,5554,,,,,,,,
410728,河南省,新乡市,长垣县,县长,20,,李刚,f80b2029d36f215667e644007a2e08c37549073a,2004.08-2009.02,2333,男,汉族,河南省原阳县,1962.08,1984.06,,,
410728,河南省,新乡市,长垣县,县长,20,,薄学斌,1459d3a0636a2fa68b7f15e79ec023261477bfbb,2009.02-2011.04,96,男,汉族,河南商城,1968.12,,,,
410728,河南省,新乡市,长垣县,县长,20,,武胜军,ce52abdff2cd9000bb1dae3e3f372cb64a7b6eac,2011.04-至今,15541,男,汉族,河南温县,1965.05,1991.05,,,
410728,河南省,新乡市,长垣县,县委书记,19,,刘森,e9633e919c4ae18b0399c7e3cb4505f2ba0613c9,2002.07-2010.07,3326,男,汉族,河南省林州市,1961.06,1985.04,,,
410728,河南省,新乡市,长垣县,县委书记,19,,薄学斌,1459d3a0636a2fa68b7f15e79ec023261477bfbb,2010.08-2015.08,96,男,汉族,河南商城,1968.12,,,,
410728,河南省,新乡市,长垣县,县委书记,19,,薄学斌,1459d3a0636a2fa68b7f15e79ec023261477bfbb,2015.08-至今,96,男,汉族,河南商城,1968.12,,,,
410781,河南省,新乡市,卫辉市,市长,6,,杜新军,7b694a84eded68d969bb7adccb9ffb2d1fee8857,2006.04-2012.03,953,男,汉族,河南长垣,1964.1,1985,,,
410781,河南省,新乡市,卫辉市,市长,6,,王惠民,30646808c8f695d280125dccd4e40f1b983721d3,2012.03-2013.06,5995,,,,,,,,
410781,河南省,新乡市,卫辉市,市长,6,,梁常运,1e2ac5cff21bdde74c51677567d4923989b38cce,2013.06-至今,11805,男,,,,,,,
410781,河南省,新乡市,卫辉市,市委书记,5,,冯志勇,d430af71d544a9051e944e87f6b681119ee74415,,9543,,,,,,,,
410781,河南省,新乡市,卫辉市,市委书记,5,,王惠民,30646808c8f695d280125dccd4e40f1b983721d3,2009.01-至今,5995,,,,,,,,
410781,河南省,新乡市,卫辉市,市委书记,5,,杜新军,7b694a84eded68d969bb7adccb9ffb2d1fee8857,2009.-2009.01,953,男,汉族,河南长垣,1964.1,1985,,,
410782,河南省,新乡市,辉县市,市长,6,,崔学勇,6f6588b882e1e607a1e58c351a1defdd8b473793,2006.04-2008.02,754,男,汉族,,1960.1,,,,
410782,河南省,新乡市,辉县市,市长,6,,王学胜,b1ff40c20e193ea5c07061b7813f317978d415fa,2008.02-2012.09,15004,男,汉族,河南新乡县,1966.01,,,,
410782,河南省,新乡市,辉县市,市长,6,,张星吉,6dfe2b29d58fe869bfa7a99e217b9e6e1fca820f,2012.09-至今,17316,男,汉族,河南省舞阳县,1963,,,,
410782,河南省,新乡市,辉县市,市委书记,5,,崔学勇,6f6588b882e1e607a1e58c351a1defdd8b473793,2008.02-2014.03,754,男,汉族,,1960.1,,,,
410782,河南省,新乡市,辉县市,市委书记,5,,王天兴,9d6cdc144f7df127a6bc8cdba39e9fb8156ea7ef,2014.03-至今,14907,男,汉族,,1968.02,,,,
410802,河南省,焦作市,解放区,区长,18,,原永宏,dc6753f2865e2d5a32265de7842e48cb64464fe1,,16782,,,,,,,,
410802,河南省,焦作市,解放区,区长,18,,白富海,f475505b1a309b274073c3d71de70a4039137de3,1994.04-1997.07,8124,男,汉族,河南濮阳,,,,,
410802,河南省,焦作市,解放区,区长,18,,王建修,65b8db9bed0d5392206eda17d6fe35ed4e891bca,2004.04-2010.11,4545,男,汉族,河南民权,1962.1,1984.05,,,
410802,河南省,焦作市,解放区,区长,18,代,陈泓,381b3dc42861738fa51417ada9f5ce674fd62511,2014.07-2015.02,353,男,,,,,,,
410802,河南省,焦作市,解放区,区长,18,,陈泓,381b3dc42861738fa51417ada9f5ce674fd62511,2015.02-至今,353,男,,,,,,,
410802,河南省,焦作市,解放区,区委书记,17,,武磊,780a5b83cb5b29b72057e0b75fa07012ff70e431,,15534,,,,,,,,
410802,河南省,焦作市,解放区,区委书记,17,,王建修,65b8db9bed0d5392206eda17d6fe35ed4e891bca,2010.11-2011.12,4545,男,汉族,河南民权,1962.1,1984.05,,,
410802,河南省,焦作市,解放区,区委书记,17,,郑秋红,078cd10f137f8700c8d844834c5b35ed36b4c5aa,2011.12-至今,5160,女,汉族,,1965.08,,,,
410803,河南省,焦作市,中站区,区长,18,,李海松,f44fb302f4bc99733f522d68c20c9267b7bfa25b,2001.03-2004.04,2355,,汉族,河南温县,1965.12,1985.06,,,
410803,河南省,焦作市,中站区,区长,18,,郑连武,32683b9391f20bc37e940db3eede6c586cdfcea6,2004.04-2010.11,5152,,,河南博爱,1966.04,1984.04,,,
410803,河南省,焦作市,中站区,区长,18,,王付举,40e1a63bd3874ecb9b68d9ee7abe3bc2b3f9f48b,2010.11-2013.10,5927,男,汉族,河南唐河,1965.02,1985.12,,,
410803,河南省,焦作市,中站区,区长,18,,卢和平,abf6cbf80620241c34880b3d8ebda1814339b50e,2013.10-至今,12583,男,汉族,河南孟州,1966.04,1986.01,,,
410803,河南省,焦作市,中站区,区委书记,17,,李海松,f44fb302f4bc99733f522d68c20c9267b7bfa25b,2004.04-2010.11,2355,,汉族,河南温县,1965.12,1985.06,,,
410803,河南省,焦作市,中站区,区委书记,17,,郑连武,32683b9391f20bc37e940db3eede6c586cdfcea6,2010.11-2013.10,5152,,,河南博爱,1966.04,1984.04,,,
410803,河南省,焦作市,中站区,区委书记,17,,王付举,40e1a63bd3874ecb9b68d9ee7abe3bc2b3f9f48b,2013.10-至今,5927,男,汉族,河南唐河,1965.02,1985.12,,,
410804,河南省,焦作市,马村区,区长,18,,胡小平,72dffbb31931394992a33af7b40027e511a9cfc1,2001.03-2004.04,1685,,汉族,,1963.01,,,,
410804,河南省,焦作市,马村区,区长,18,,杨骁,14345c7c0078842d3fc70f4ef599b24bcf910133,2004.11-2006.05,6844,男,汉族,河南唐河,1969.09,1993.05,,,
410804,河南省,焦作市,马村区,区长,18,,孟令武,7ff32c2f405a04c9d769a5613c7984b73fe4b893,2012.03-2012.08,3915,男,汉族,,1968.09,,,,
410804,河南省,焦作市,马村区,区长,18,,张建,f48048f74880193bf78993b2bc3b77e0039d9570,2012.08-2014.07,7407,男,苗族,河南省焦作市马村区,,,,,
410804,河南省,焦作市,马村区,区长,18,代,黄腾,2269ca75d82e6c2251bd3d2e9ef1c62b8d07701c,2014.07-2015.03,1840,男,,,,,,,
410804,河南省,焦作市,马村区,区长,18,,黄腾,2269ca75d82e6c2251bd3d2e9ef1c62b8d07701c,2015.03-至今,1840,男,,,,,,,
410804,河南省,焦作市,马村区,区委书记,17,,王长魁,b4c8d4b09328b513c2568a9fbed55f01f7b9bb52,1984.-1994.,15110,男,,河南省博爱县,1941.1,1972.06,,,
410804,河南省,焦作市,马村区,区委书记,17,,韩世江,4db5a9d1b8ebb1254e1b67fa0eeeea23c56e33b7,1994.04-,10041,,,,,,,,
410804,河南省,焦作市,马村区,区委书记,17,,王保旺,ca0c6d9cb6018a641b2ff59228e617b1580c2fbd,1997.07-2001.03,14495,男,汉族,河南省武陟县,1957.11,,,,
410804,河南省,焦作市,马村区,区委书记,17,,李世友,aa5e1644dd3a65485cdc4f9d5d12e194a831050f,2001.03-2009.01,11522,,汉族,河南博爱,1957.09,1988.06,,,
410804,河南省,焦作市,马村区,区委书记,17,,林宪振,e95230dbd78a1efd8612e394d4298b8cf15f71fc,2008.-2014.,12015,,,,,,,,
410804,河南省,焦作市,马村区,区委书记,17,,翟耀南,1621a240db54d9c61710fcd511bd5a0818dbbcc9,2014.05-至今,16847,男,汉族,,,,,,
410811,河南省,焦作市,山阳区,区长,18,代,牛炎平,0d105daa47340724741a83d5e903dd1561f83f34,2005.06-2005.12,4011,,汉族,河南温县,1962.03,1981.12,,,
410811,河南省,焦作市,山阳区,区长,18,,牛炎平,0d105daa47340724741a83d5e903dd1561f83f34,2005.12-2009.01,4011,,汉族,河南温县,1962.03,1981.12,,,
410811,河南省,焦作市,山阳区,区长,18,,郑秋红,078cd10f137f8700c8d844834c5b35ed36b4c5aa,2009.01-2011.12,5160,女,汉族,,1965.08,,,,
410811,河南省,焦作市,山阳区,区长,18,,王玲,334f8ca49e2beabe73615decf30a1d264c13765e,2011.12-2015.02,4637,女,汉族,河北青县,1975.02,,,,
410811,河南省,焦作市,山阳区,区委书记,17,,田立杰,5d21f1beb1765f0f0076566928bc47c749e4df32,,14358,,,,,,,,
410811,河南省,焦作市,山阳区,区委书记,17,,牛炎平,0d105daa47340724741a83d5e903dd1561f83f34,2009.01-2012.07,4011,,汉族,河南温县,1962.03,1981.12,,,
410811,河南省,焦作市,山阳区,区委书记,17,,孟令武,7ff32c2f405a04c9d769a5613c7984b73fe4b893,2012.08-至今,3915,男,汉族,,,,,,
410821,河南省,焦作市,修武县,县长,20,,魏丰收,123589ddb850b31751e761846d68cda8c43a7ae4,1999.03-2001.03,5098,,,河南武陟,1958.06,1983.12,,,
410821,河南省,焦作市,修武县,县长,20,,迟军,6e2b7056aad2cf5642f8a88e3aab971da4680b63,2005.06-2009.01,694,女,汉族,,1967.07,,,,
410821,河南省,焦作市,修武县,县长,20,代,刘晓波,f2c6197a032c50ff00042a32d8e171f2b64ec57b,2011.06-2013.10,3385,,汉族,,,,,,
410821,河南省,焦作市,修武县,县长,20,,卢希望,23dd00576ce0cc74d337c2b5669dcb8f292b7980,2013.11-至今,12606,男,汉族,,,,,,
410821,河南省,焦作市,修武县,县委书记,19,,魏丰收,123589ddb850b31751e761846d68cda8c43a7ae4,2001.03-2009.01,5098,,汉族,河南武陟,1958.06,1983.12,,,
410821,河南省,焦作市,修武县,县委书记,19,,迟军,6e2b7056aad2cf5642f8a88e3aab971da4680b63,2009.01-2011.09,694,女,汉族,,1967.07,,,,
410821,河南省,焦作市,修武县,县委书记,19,,王建修,65b8db9bed0d5392206eda17d6fe35ed4e891bca,2011.12-2014.03,4545,男,汉族,河南民权,1962.1,1984.05,,,
410821,河南省,焦作市,修武县,县委书记,19,,郭鹏,7f312cf2cb807fd8c8abce9d953744744f8efd8f,2014.03-至今,1366,男,汉族,河南南阳,1976.06,2005.06,,,
410822,河南省,焦作市,博爱县,县长,20,,朱明,73ba65627772ccdb832d95f98d7de98837d5cb79,,3803,,,,,,,,
410822,河南省,焦作市,博爱县,县长,20,,侯趁意,5eb680549829d360bb74c0f26aaf174881b69fd6,1989.-1992.,10266,,汉族,河南修武县,1946.02,1983.11,,,
410822,河南省,焦作市,博爱县,县长,20,,马秀泉,fef3f354a7d55e82e0b3db5abbd3ba7eb1537f17,2002.08-2011.01,12973,,,河南武陟县,1957.07,,,,
410822,河南省,焦作市,博爱县,县长,20,,李平启,ec40be6298c496ffd0ac57664ef56353407d45e3,2011.01-2014.07,2546,,,,,,,,
410822,河南省,焦作市,博爱县,县长,20,代,张建,f48048f74880193bf78993b2bc3b77e0039d9570,2014.07-至今,7407,,,河南省焦作市马村区,,,,,
410822,河南省,焦作市,博爱县,县委书记,19,,王德启,2497084dad14d9c658ad47e2046fa232e5b13a45,1999.-2003.,14552,,汉族,河南省延津县,1955.02,,,,
410822,河南省,焦作市,博爱县,县委书记,19,,马明仁,0380be497ac9a8c678e0c4816d02ce785e343044,2001.03-2009.10,3802,男,汉族,,1954.11,,,,
410822,河南省,焦作市,博爱县,县委书记,19,,葛探宇,846fdb2266b9a392833075a06d6cd1aa15b7635a,2009.01-2014.03,9745,,汉族,河南焦作,1965.07,1987.12,,,
410822,河南省,焦作市,博爱县,县委书记,19,,李平启,ec40be6298c496ffd0ac57664ef56353407d45e3,2014.05-至今,2546,,,,,,,,
410823,河南省,焦作市,武陟县,县长,20,,杜明乾,b621402ed07c7129c30beb9efefcab454870db2a,2009.01-2011.01,938,男,,,,,,,
410823,河南省,焦作市,武陟县,县长,20,,闫小杏,c12019c774edb7b8096eee2d7ad0dbcefdc9f443,2011.01-2014.07,6604,,,,,,,,
410823,河南省,焦作市,武陟县,县长,20,代,秦迎军,693f85b296617d7d7647cc04d8302f031aa1a784,2014.07-至今,13495,,,,,,,,
410823,河南省,焦作市,武陟县,县委书记,19,,杜明乾,b621402ed07c7129c30beb9efefcab454870db2a,,938,男,,,,,,,
410823,河南省,焦作市,武陟县,县委书记,19,,常鸿,ea5c505f742303c2b4d968fa4fdf4220793d32dc,2011.06-2014.03,8437,男,汉族,河南博爱,1967.04,,,,
410823,河南省,焦作市,武陟县,县委书记,19,,闫小杏,c12019c774edb7b8096eee2d7ad0dbcefdc9f443,2014.05-至今,6604,,,,,,,,
410825,河南省,焦作市,温县,县长,20,,马明仁,0380be497ac9a8c678e0c4816d02ce785e343044,1997.12-2001.03,3802,男,汉族,,1954.11,,,,
410825,河南省,焦作市,温县,县长,20,代,董安民,66821f2fdf0e62e91ce38e7921643e9bacfdccaa,2001.04-2002.01,873,,,,,,,,
410825,河南省,焦作市,温县,县长,20,,董安民,66821f2fdf0e62e91ce38e7921643e9bacfdccaa,2002.01-2004.04,873,,,,,,,,
410825,河南省,焦作市,温县,县长,20,,魏曰高,3b1a19249e3f5b9b49c8425aa0b168f820aab504,2004.05-2009.09,5133,男,汉族,河南光山县,1961.12,1984.05,,,
410825,河南省,焦作市,温县,县长,20,代,李英杰,c6d7b24818fa2046dde7a6d58534cde39f1f6f4e,2009.09-2010.03,2757,男,汉族,,,,,,
410825,河南省,焦作市,温县,县长,20,,李英杰,c6d7b24818fa2046dde7a6d58534cde39f1f6f4e,2010.03-2015.01,2757,男,汉族,,1970.01,,,,
410825,河南省,焦作市,温县,县长,20,代,王玲,334f8ca49e2beabe73615decf30a1d264c13765e,2015.02-2015.03,4637,女,汉族,河北青县,1975.02,,,,
410825,河南省,焦作市,温县,县长,20,,王玲,334f8ca49e2beabe73615decf30a1d264c13765e,2015.03-2015.08,4637,女,汉族,河北青县,1975.02,,,,
410825,河南省,焦作市,温县,县长,20,,空缺,27b9efe411926243ae5559c38c5a43d9feba7aae,2015.08-至今,0,,,,,,,,
410825,河南省,焦作市,温县,县委书记,19,,董安民,66821f2fdf0e62e91ce38e7921643e9bacfdccaa,2004.04-2009.05,873,,,,,,,,
410825,河南省,焦作市,温县,县委书记,19,,魏曰高,3b1a19249e3f5b9b49c8425aa0b168f820aab504,2009.09-2015.03,5133,男,汉族,河南光山县,1961.12,1984.05,,,
410825,河南省,焦作市,温县,县委书记,19,,王玲,334f8ca49e2beabe73615decf30a1d264c13765e,2015.08-至今,4637,女,汉族,河北青县,1975.02,,,,
410882,河南省,焦作市,沁阳市,市长,6,代,杨娅辉,ca307f35c19ecae54bc81117712cfb3041ecd955,1998.01-1998.03,6864,女,汉族,辽宁省丹东市,1960.09,1984.07,,,
410882,河南省,焦作市,沁阳市,市长,6,,杨娅辉,ca307f35c19ecae54bc81117712cfb3041ecd955,1998.03-2004.04,6864,女,,辽宁省丹东市,1960.09,1984.07,,,
410882,河南省,焦作市,沁阳市,市长,6,,陈敬如,d673c1c7d2d7ecbe5fa0448be6ad19e341698bd1,2004.05-2008.10,409,男,汉族,,,,,,
410882,河南省,焦作市,沁阳市,市长,6,,魏新洪,a8ae8ce43af9419154cdd7dc673e8b43616750dc,2009.01-2013.06,5126,男,汉族,,1965.05,,,,
410882,河南省,焦作市,沁阳市,市长,6,,毛文明,59d4ef471c3db1c423bdf28a8db170e9d9c3b607,2013.06-至今,13048,男,汉族,河南原阳,1968.06,1995.12,,,
410882,河南省,焦作市,沁阳市,市委书记,5,,王德周,769ce60674b70e7e627cd66e3af222a925a9ee46,1999.03-2004.03,14556,男,汉族,河南武陟,1955.09,1983.06,,,
410882,河南省,焦作市,沁阳市,市委书记,5,,胡小平,72dffbb31931394992a33af7b40027e511a9cfc1,2004.04-2006.05,1685,,汉族,,1963.01,,,,
410882,河南省,焦作市,沁阳市,市委书记,5,,史全新,8f3f050a8b22d5a55d1d5d211893e9b323abe6f6,2006.05-2008.10,4429,男,汉族,河南武陟,1966.08,1987.09,,,
410882,河南省,焦作市,沁阳市,市委书记,5,,陈敬如,d673c1c7d2d7ecbe5fa0448be6ad19e341698bd1,2008.10-2012.08,409,男,汉族,,,,,,
410882,河南省,焦作市,沁阳市,市委书记,5,,魏新洪,a8ae8ce43af9419154cdd7dc673e8b43616750dc,2013.06-至今,5126,男,汉族,,1965.05,,,,
410883,河南省,焦作市,孟州市,市长,6,,史全新,8f3f050a8b22d5a55d1d5d211893e9b323abe6f6,2002.02-2004.04,4429,男,汉族,河南武陟,1966.08,1987.09,,,
410883,河南省,焦作市,孟州市,市长,6,,魏超杰,b2a4709d5010613e33c8eb22bc3338f0c3bbcc17,2004.05-2010.11,5097,男,汉族,河南新密,1963.02,1984.05,,,
410883,河南省,焦作市,孟州市,市长,6,代,刘文年,4b7976b41189ec33131e9c6c77d5c451ffef15b5,2010.11-2011.01,3369,男,汉族,河南沁阳,1967.02,1993.09,,,
410883,河南省,焦作市,孟州市,市长,6,,刘文年,4b7976b41189ec33131e9c6c77d5c451ffef15b5,2011.01-2015.01,3369,男,汉族,河南沁阳,1967.02,1993.09,,,
410883,河南省,焦作市,孟州市,市长,6,代,李英杰,c6d7b24818fa2046dde7a6d58534cde39f1f6f4e,2015.01-2015.03,2757,男,汉族,,,,,,
410883,河南省,焦作市,孟州市,市长,6,,李英杰,c6d7b24818fa2046dde7a6d58534cde39f1f6f4e,2015.03-2015.08,2757,男,汉族,,,,,,
410883,河南省,焦作市,孟州市,市委书记,5,,史全新,8f3f050a8b22d5a55d1d5d211893e9b323abe6f6,2004.04-2006.05,4429,男,汉族,河南武陟,1966.08,1987.09,,,
410883,河南省,焦作市,孟州市,市委书记,5,,胡小平,72dffbb31931394992a33af7b40027e511a9cfc1,2006.05-2010.07,1685,,汉族,,1963.01,,,,
410883,河南省,焦作市,孟州市,市委书记,5,,魏超杰,b2a4709d5010613e33c8eb22bc3338f0c3bbcc17,2010.11-2015.05,5097,男,汉族,河南新密,1963.02,1984.05,,,
410883,河南省,焦作市,孟州市,市委书记,5,,空缺,27b9efe411926243ae5559c38c5a43d9feba7aae,2015.05-2015.08,0,,,,,,,,
410883,河南省,焦作市,孟州市,市委书记,5,,李英杰,c6d7b24818fa2046dde7a6d58534cde39f1f6f4e,2015.08-至今,2757,男,汉族,,,,,,
410902,河南省,濮阳市,华龙区,区长,18,,张宏义,9de24959dddb08203846d0ea43dad8cb7c688be2,,7365,,,,,,,,
410902,河南省,濮阳市,华龙区,区长,18,,徐福成,3b29c5c205e7a6e78d7d8d761cf42923696b62bb,2004.02-,6422,,汉族,,,,,,
410902,河南省,濮阳市,华龙区,区长,18,,刘洪浩,efeb03c862a8e4a8479af3c18d3fbd46bcbd0554,2012.-2014.03,3182,男,汉族,河南濮阳县,1963.09,,,,
410902,河南省,濮阳市,华龙区,区长,18,代,高尚功,41eea0cf9d9e79cd575871ef5953b0ffabeb764b,2014.03-2014.05,1203,男,汉族,,,,,,
410902,河南省,濮阳市,华龙区,区长,18,,高尚功,41eea0cf9d9e79cd575871ef5953b0ffabeb764b,2014.05-至今,1203,男,汉族,,,,,,
410902,河南省,濮阳市,华龙区,区委书记,17,,徐福成,3b29c5c205e7a6e78d7d8d761cf42923696b62bb,,6422,,汉族,,,,,,
410902,河南省,濮阳市,华龙区,区委书记,17,,张宏义,9de24959dddb08203846d0ea43dad8cb7c688be2,-2014.03,7365,,汉族,,,,,,
410902,河南省,濮阳市,华龙区,区委书记,17,,刘洪浩,efeb03c862a8e4a8479af3c18d3fbd46bcbd0554,2014.03-至今,3182,男,汉族,河南濮阳县,1963.09,,,,
410922,河南省,濮阳市,清丰县,县长,20,,闫西良,e04f35b1a69f0dd3362cdbf19564bf01aa068da6,1999.03-2001.03,6603,男,,河南省滑县,1958.05,1985.04,,,
410922,河南省,濮阳市,清丰县,县长,20,,吴新普,186fba0322d6df6d85662ccf81f928e682d919c0,2001.03-2004.05,6150,男,汉族,河南省浚县,1958.01,1985.04,,,
410922,河南省,濮阳市,清丰县,县长,20,,鲁彦峰,aa9e44afdf09e9cc404913a4b01665592e7ae087,2011.07-2014.03,3578,男,汉族,河南省濮阳县,1970.05,,,,
410922,河南省,濮阳市,清丰县,县长,20,代,冯向军,f6b3ef6d6eabc4421242029c83bb04ff69061116,2014.03-2014.05,1108,男,汉族,河南滑县,1972.07,1992.04,,,
410922,河南省,濮阳市,清丰县,县长,20,,冯向军,f6b3ef6d6eabc4421242029c83bb04ff69061116,2014.05-至今,1108,男,汉族,河南滑县,1972.07,1992.04,,,
410922,河南省,濮阳市,清丰县,县委书记,19,,闫西良,e04f35b1a69f0dd3362cdbf19564bf01aa068da6,2001.03-2008.09,6603,男,,河南省滑县,1958.05,1985.04,,,
410922,河南省,濮阳市,清丰县,县委书记,19,,吴新普,186fba0322d6df6d85662ccf81f928e682d919c0,2008.09-2011.12,6150,男,汉族,河南省浚县,1958.01,1985.04,,,
410922,河南省,濮阳市,清丰县,县委书记,19,,王天阳,166d4864c81cb97cd274da9965f0473237583c78,2011.12-2014.03,4788,男,,,1966,,,,
410922,河南省,濮阳市,清丰县,县委书记,19,,鲁彦峰,aa9e44afdf09e9cc404913a4b01665592e7ae087,2014.03-至今,3578,男,汉族,河南省濮阳县,1970.05,,,,
410923,河南省,濮阳市,南乐县,县长,20,,吴新普,186fba0322d6df6d85662ccf81f928e682d919c0,2004.05-2008.09,6150,男,汉族,河南省浚县,1958.01,1985.04,,,
410923,河南省,濮阳市,南乐县,县长,20,代,魏风朝,cff406adc0adf241efc246fb2793cb6baf1e2b99,2008.10-2009.03,5099,,,,,,,,
410923,河南省,濮阳市,南乐县,县长,20,,魏风朝,cff406adc0adf241efc246fb2793cb6baf1e2b99,2009.03-2009.06,5099,,,,,,,,
410923,河南省,濮阳市,南乐县,县长,20,,王秋芳,a491533f3ab115013360d10a753a964fba6f1d3f,2009.06-2011.12,4718,男,汉族,,,,,,
410923,河南省,濮阳市,南乐县,县长,20,代,邵华,e4600b283572016d3750a73d02d69c2399143a54,2011.12-2012.04,4314,女,回族,,,,,,
410923,河南省,濮阳市,南乐县,县长,20,,邵华,e4600b283572016d3750a73d02d69c2399143a54,2012.04-至今,4314,女,回族,,1966.08,,,,
410923,河南省,濮阳市,南乐县,县委书记,19,,赵国强,8a0687f8a3c97993b0b6dfb2f634bf66d6e268c9,,7873,,,,,,,,
410923,河南省,濮阳市,南乐县,县委书记,19,,魏风朝,cff406adc0adf241efc246fb2793cb6baf1e2b99,2009.06-,5099,,,,,,,,
410923,河南省,濮阳市,南乐县,县委书记,19,,黄守玺,11ccb19bdc7cf372ca83a10b65b731222f1c0aab,2014.03-至今,10558,男,汉族,河南范县,1962.1,,,,
410926,河南省,濮阳市,范县,县长,20,,阎红心,f535a892b0e29236e430af7211241318b20d68bc,1996.12-1999.03,6622,男,汉族,河南省内黄县,1960.11,1983.1,,,
410926,河南省,濮阳市,范县,县长,20,,刘国连,cd2808d79f36f0ee7b31faec5fb4d5ce54466421,2001.08-,3163,男,汉族,,1958.11,,,,
410926,河南省,濮阳市,范县,县长,20,,王天阳,166d4864c81cb97cd274da9965f0473237583c78,2007.03-2011.12,4788,男,,,1966,,,,
410926,河南省,濮阳市,范县,县长,20,,王秋芳,a491533f3ab115013360d10a753a964fba6f1d3f,2012.04-2012.12,4718,男,汉族,,,,,,
410926,河南省,濮阳市,范县,县长,20,代,赵丽玲,353d87cbf6ee34517166c6a0a35314f5cd8b3486,2012.12-2013.02,7921,女,汉族,,,,,,
410926,河南省,濮阳市,范县,县长,20,,赵丽玲,353d87cbf6ee34517166c6a0a35314f5cd8b3486,2013.02-至今,7921,女,汉族,,1969.03,,,,
410926,河南省,濮阳市,范县,县委书记,19,,阎红心,f535a892b0e29236e430af7211241318b20d68bc,1999.03-2001.06,6622,男,汉族,河南省内黄县,1960.11,1983.1,,,
410926,河南省,濮阳市,范县,县委书记,19,,刘国连,cd2808d79f36f0ee7b31faec5fb4d5ce54466421,-2006.05,3163,男,汉族,,1958.11,,,,
410926,河南省,濮阳市,范县,县委书记,19,,赵茂辰,5c18f5e2bf9dc467a86256ba8eb3476ede2a6e96,2006.06-2012.11,7931,,,,,,,,
410926,河南省,濮阳市,范县,县委书记,19,,王秋芳,a491533f3ab115013360d10a753a964fba6f1d3f,2012.12-至今,4718,男,汉族,,,,,,
410927,河南省,濮阳市,台前县,县长,20,,尚英照,4a1bce31da4ebcfb6d2b268ff3bdaaa859634f4d,2004.02-2006.05,4309,男,,河南伊川,1963.1,1986.06,,,
410927,河南省,濮阳市,台前县,县长,20,,贾祖贫,98d9ed2bb8cfd3838c9a45520e662c973bd1ed79,2006.05-2009.05,1979,男,汉族,河南省夏邑县,1958.05,1985.12,,,
410927,河南省,濮阳市,台前县,县长,20,,张献宇,744d1b29d29e4bacdef48fe811c517ebaeef5cc2,2009.05-2009.06,7680,男,汉族,河南濮阳,1965.06,,,,
410927,河南省,濮阳市,台前县,县长,20,,牛春堡,05fc2d3222feda029112570e3aaeeb03a06124be,2009.06-2011.12,4001,男,汉族,,1967.04,,,,
410927,河南省,濮阳市,台前县,县长,20,,常奇民,fc2b00b441e2cbdcc8c4e44bad05c85729e1dbd1,2011.12-2014.03,236,男,汉族,,,,,,
410927,河南省,濮阳市,台前县,县长,20,代,王俊海,44b8b28715771e3c32f54ced790a64dbf3f652fd,2014.03-2014.05,4595,男,汉族,河南省清丰县,1965.11,1985.1,,,
410927,河南省,濮阳市,台前县,县长,20,,王俊海,44b8b28715771e3c32f54ced790a64dbf3f652fd,2014.05-至今,4595,男,汉族,河南省清丰县,1965.11,1985.1,,,
410927,河南省,濮阳市,台前县,县委书记,19,,张悦华,45279a468a4cf919ff9ff7b5a750ba3729855b28,,17404,男,汉族,,1964.05,,,,
410927,河南省,濮阳市,台前县,县委书记,19,,贾祖贫,98d9ed2bb8cfd3838c9a45520e662c973bd1ed79,2009.04-2011.12,1979,男,汉族,河南省夏邑县,1958.05,1985.12,,,
410927,河南省,濮阳市,台前县,县委书记,19,,牛春堡,05fc2d3222feda029112570e3aaeeb03a06124be,2011.12-2014.02,4001,男,汉族,,1967.04,,,,
410927,河南省,濮阳市,台前县,县委书记,19,,常奇民,fc2b00b441e2cbdcc8c4e44bad05c85729e1dbd1,2014.03-至今,236,男,汉族,,1966.09,,,,
410928,河南省,濮阳市,濮阳县,县长,20,,张建国,b462f79fa6c337e370587283eb2f805bd51af477,,7414,男,,,,,,,
410928,河南省,濮阳市,濮阳县,县长,20,,董跃进,4a616e303654245a3723935db68cedb0d7769713,,9272,,,,,,,,
410928,河南省,濮阳市,濮阳县,县长,20,,孙栋,3313e05dbb050d82cb0641c066c473119e6ee75b,2013.06-至今,14028,男,汉族,河南省获嘉县,1977.08,,,,
410928,河南省,濮阳市,濮阳县,县委书记,19,,张建国,b462f79fa6c337e370587283eb2f805bd51af477,-2011.06,7414,男,,,,,,,
410928,河南省,濮阳市,濮阳县,县委书记,19,,郭奎立,efd8c4e31f6790d46216c459e829458f75c4b3cc,2011.06-2014.03,9902,男,汉族,河南省长垣县,1963.09,1984.05,,,
410928,河南省,濮阳市,濮阳县,县委书记,19,,张宏义,9de24959dddb08203846d0ea43dad8cb7c688be2,2014.03-至今,7365,,,,,,,,
411002,河南省,许昌市,魏都区,区长,18,,赵振宏,8a201043de51b1eafa17ac1b6aaba0bde95a358a,2004.03-2009.07,8021,男,汉族,河南省长葛市,1963.08,1989.07,,,
