Arcd ,Prvn,Pftn,Pst,Pstcd,Pstrm,Name,Hash_Key,Term,Offcd ,Gender ,Eth ,Bthp,Bthd,Jnpdt
区域代码,省级名称,地市级名称,职位,职位代码,职位备注,官员姓名,搜索键,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间
								1971.06",0000007764,,,,,
360200,江西省,景德镇市,市委书记,5,,张有林,3a969c414df0969c96693fe5ed5ef09f8f2af1e4,1971.06-1973.05,0000007764,,,,,
360200,江西省,景德镇市,市委书记,5,,石少培,30ce886cdc610900b61694b1d4fb5b151a21988b,1973.05-1975.07,0000004401,,,,,
360200,江西省,景德镇市,市委书记,5,,王树衡,9da48451534ff50f180fce2ec302a3b15ca4de82,1975.07-1977.07,0000004767,男,,,1927.01,
360200,江西省,景德镇市,市委书记,5,,杨永峰,225b06454d1ae8cd29d31afdbeedf983c66cc6d1,1977.07-1981.08,0000006881,,,,,
360200,江西省,景德镇市,市委书记,5,,朱治宏,460b9f99f8b244aa4589a99e3e4732f249dea4a6,1981.08-1985.06,0000018154,男,汉族,江苏江宁,1933.11,1952.06
360200,江西省,景德镇市,市委书记,5,,全文甫,e7b88685d25899fe83a00002ce929b634ff71cea,1986.03-1986.11,0000013557,,,江西省东乡县詹圩镇,1943.06,1965.12
360200,江西省,景德镇市,市委书记,5,代,欧阳志凤,6464ab60b2645696ef9e32f9b139d599651a54d0,1986.11-1987.07,0000004030,,,,,
360200,江西省,景德镇市,市委书记,5,,欧阳志凤,6464ab60b2645696ef9e32f9b139d599651a54d0,1987.07-1990.04,0000004030,,,,,
360200,江西省,景德镇市,市委书记,5,,汪国镇,166683f49bf08a366408ea0daac63b1115f15939,1988.04-								1994.03,0000014452,,,,,
360200,江西省,景德镇市,市委书记,5,,殷国光,f9c2102945e7d6b3cbcde6b947d3d1f0d031fa38,"1994.03-
								1998.09",0000007001,,,江苏省海门市,1946.09,1975.01
360200,江西省,景德镇市,市委书记,5,,舒晓琴,e88f9392f2e4782627b0fa7fcc286f21614696c3,"1998.09-
								2001.12",0000004438,女,汉族,江西靖安,1956.09,1977.04
360200,江西省,景德镇市,市委书记,5,,姚亚平,56c5c4e5d19e8ca94b5cad775f4929580034ce0f,2001.12-2003.08,0000006946,男,汉族,江西南昌,1955.11,1985.11
360200,江西省,景德镇市,市委书记,5,,许爱民,e769e28c656328f674d3123737ec848127399105,2003.09-2011.08,0000006506,男,汉族,江西省黎川县,1957.00,1976.00
360200,江西省,景德镇市,市委书记,5,,邓保生,fa8ff4a40ef15ae3ec5c697c041654cd83132bcf,2011.08-2013.09,0000000790,,汉族,江西省宁都县田头镇坪上村河东小组,1964.10,1987.10
360200,江西省,景德镇市,市委书记,5,,刘昌林,58d2db5d3b9ce42e73862d591794a8a56006eb98,2013.09-2015.07,0000003095,男,汉族,重庆市,1962.07,
360200,江西省,景德镇市,市委书记,5,,钟志生,431179f73c9764f61b4ca28d1149984f40a5bb1e,2015.08-至今,0000005232,男,汉族,江西分宜,1963.06,1985.09
360300,江西省,萍乡市,市长,6,,李树家,edf954d02f1dada5772ecd1cf6adfa1333939d89,1960.04-1964.12,0000002616,,,,,
360300,江西省,萍乡市,市长,6,,钟德全,f4d82e5505689eb5575d27f7c7e5eea4a82c7e5c,1964.12-1966.05,0000017837,,,,1924.00,
360300,江西省,萍乡市,市长,6,,潘世告,a78eb388d8112dcd13b6e668f687da2adfa81049,1971.06-1972.06,0000013289,男,汉族,,1930.10,
360300,江西省,萍乡市,市长,6,,王实先,d4a598ad74b211b7a13e5307b5278ab5f90a1ffa,1972.06-1972.09,0000014850,,,,1916.00,
360300,江西省,萍乡市,市长,6,,刘冠卿,2577766babc7195860496f766a1a28fb5db7a800,1973.05-1976.10,0000003149,,,,,
360300,江西省,萍乡市,市长,6,,欧阳志凤,6464ab60b2645696ef9e32f9b139d599651a54d0,1976.10-1979.09,0000004030,,,,,
360300,江西省,萍乡市,市长,6,,李义秋,c3f966da4a0f2b9f55e7349d7436fba08ae4bb65,1980.01-1981.01,0000011670,,,,,
360300,江西省,萍乡市,市长,6,,许如鉴,bcfb50ee40638ad9ec274744454c9e273bf71e62,1982.06-1983.06,0000015979,,,,,
360300,江西省,萍乡市,市长,6,,吴怀亮,4b481b9d809476555587a5303e95648a6bf08033,1983.06-1986.12,0000015366,,,,,
360300,江西省,萍乡市,市长,6,,方正平,3a47d8fc3688095f5d3bc3162c92179d2d990be6,1987.12-1988.09,0000001056,,,,,
360300,江西省,萍乡市,市长,6,,倪贤伍,d3c1b8aa0723c194f48e0d2c6d1f49c624245764,1992.03-1997.03,0000003977,,,,,
360300,江西省,萍乡市,市长,6,,余鼎革,a683461e5dd373aaa76ad148fb800e5cc0bec287,1997.03-1997.12,0000016664,,,,,
360300,江西省,萍乡市,市长,6,,汪普生,2419be936a675443140a38dfcc6f10b6ddf4a2e2,1997.12-2003.01,0000014464,,,,,
360300,江西省,萍乡市,市长,6,,邝小平,7477f0cfdf535a1270556f87d875371f2d27eb42,2003.01-2006.11,0000011050,男,汉族,江西寻乌,1956.01,1980 .1
360300,江西省,萍乡市,市长,6,,曾庆红,4d6b4df2cfcf72612112f8eb79af532924273761,2006.11-2008.04,0000000207,女,汉族,江西兴国,1962.04,1984.07
360300,江西省,萍乡市,市长,6,,陈卫民,78dc2f7330f00a319605f6e435b103c0e516df38,2008.06-2013.08,0000000533,男,汉族,江西乐安,1959.08,1983.05
360300,江西省,萍乡市,市长,6,代,李小豹,030efc6d51bfdbd957c076aa65acc2f97c0d57b1,2013.08-2014.01,0000002692,男,汉族,湖南永兴,1968.08,1995.01
360300,江西省,萍乡市,市长,6,,李小豹,030efc6d51bfdbd957c076aa65acc2f97c0d57b1,2014.01-至今,0000002692,男,汉族,湖南永兴,1968.08,1995.01
360300,江西省,萍乡市,市委书记,5,,彭梦庾,184a1483c5b5e95df5616acf5046cafe2ff74c9d,1949.07-1949.09,0000013353,,,四川夹江,1920.00,1938.06
360300,江西省,萍乡市,市委书记,5,,肖烈,2280cda21b1bd03eac0ce6395b69d02cb068b022,1960.04-1964.12,0000015653,,,,,
360300,江西省,萍乡市,市委书记,5,,李树家,edf954d02f1dada5772ecd1cf6adfa1333939d89,1964.12-1966.05,0000002616,,,,,
360300,江西省,萍乡市,市委书记,5,,张万海,5ba6259a0864588148674883107efffb63480015,1966.05-,0000017257,,,,,
360300,江西省,萍乡市,市委书记,5,,李开禄,beff1a90b8ca0277cde6f1d65a813f83639fd598,1971.06-1972.06,0000011403,,,,,
360300,江西省,萍乡市,市委书记,5,,李毅章,6a3ebc7e88a9b9c4f62e2c4272cb3455e571badc,1973.05-1977.05,0000002753,,汉族,河南偃师,,1937.00
360300,江西省,萍乡市,市委书记,5,,穆先,5c85cfb1ae680261bafdf26f969e9ffb16372827,1980.01-1982.05,0000013171,,,,,
360300,江西省,萍乡市,市委书记,5,,刘冠卿,2577766babc7195860496f766a1a28fb5db7a800,1982.06-1984.04,0000003149,,,,,
360300,江西省,萍乡市,市委书记,5,,谢生,9579acc8e5ccbba9cf0991671a20b44005c1311d,1984.04-1986.12,0000015734,男,,,,
360300,江西省,萍乡市,市委书记,5,,王文才,78ce6d78b95aab9c1017608d30e450f3dea6bd80,1986.12-1988.09,0000014929,,,江西南康,,
360300,江西省,萍乡市,市委书记,5,,方正平,3a47d8fc3688095f5d3bc3162c92179d2d990be6,1988.09-1991.04,0000001056,,,,,
360300,江西省,萍乡市,市委书记,5,,孙用和,e91fc9c357a4013e5bf06c47cabbd0c722bc4461,1991.04-1993.08,0000014150,男,汉族,江西分宜,1944.08,1975.01
360300,江西省,萍乡市,市委书记,5,,刘南方,c101f2ec57d623324e2eb18016167f04bd5791a7,1993.08-2001.06,0000012257,男,汉族,,,
360300,江西省,萍乡市,市委书记,5,,陈安众,d5931c343bea256294ce492bdef2381cc6f67959,2001.06-2006.11,0000000252,男,汉族,湖南宁远,1954.01,1976.12
360300,江西省,萍乡市,市委书记,5,,谢亦森,0f8d13bfda3ec407bc8288f509d179299a40ea2e,2006.11-2008.03,0000006361,男,汉族,江西宁都,1955.02,1977.07
360300,江西省,萍乡市,市委书记,5,,刘和平,fe07c810c2a82c33db7e11d8baa0a462de7b88f1,2008.03-2013.08,0000003179,男,汉族,江西新干,1954.12,1984.12
360300,江西省,萍乡市,市委书记,5,,陈卫民,78dc2f7330f00a319605f6e435b103c0e516df38,2013.08-2014.09,0000000533,男,汉族,江西乐安,1959.08,1983.05
360300,江西省,萍乡市,市委书记,5,,刘卫平,d674833b5df49c017ff8fa6a2ee818a08ba833bf,2014.09-至今,0000012346,男,汉族,江西万安,1959.05,1983.06
360400,江西省,九江市,市长,6,,江国镇,60334c6a0570750eee4fb8eda8905d828eb29d51,1983.07-1985.05,0000001990,男,,江西省九江市都昌县,1939.10,
360400,江西省,九江市,市长,6,,程金发,51dcceaf951a9fafcfb9cfbaf46dcc4346c6ad2a,1985.06-1988.09,0000008911,,,,,
360400,江西省,九江市,市长,6,,钟起煌,6688f5530fa8361f31878060deee7427a8781844,1988.09-1990.05,0000005220,,,,,
360400,江西省,九江市,市长,6,代,彭宏松,0e279dffb1342e6a478ab55d0ef0b3854972f039,1990.06-1990.08,0000004089,,汉族,湖南澧县,1946.02,1978.03
360400,江西省,九江市,市长,6,,彭宏松,0e279dffb1342e6a478ab55d0ef0b3854972f039,1990.08-1992.08,0000004089,,汉族,湖南澧县,1946.02,1978.03
360400,江西省,九江市,市长,6,,戚善宏,aca77b9662bf769a0eb662bdbacf8ca1a4c9a936,1992.08-1998.02,0000013395,,,,,
360400,江西省,九江市,市长,6,,刘积福,32ea2a2a8038151488c4c77669f080a3194e91dc,1998.02-2001.12,0000003200,男,汉族,江西吉安,1949.07,1969.12
360400,江西省,九江市,市长,6,,王忠武,78fe340f7d88b5eed0cefc6e7c3560cb2a443223,2001.12-2003.02,0000015153,,,,,
360400,江西省,九江市,市长,6,,蔡晓明,e3153c1d362590427ef73980e09c1337c8c907ab,2003.02-2006.11,0000000149,男,汉族,江西分宜,1956.11,1980.05
360400,江西省,九江市,市长,6,,王萍,3061560c275913966c218ebd4a8b6f6cbdb94ff9,2006.12-2008.12,0000004688,女,汉族,山东海阳,1958.05,
360400,江西省,九江市,市长,6,,曾庆红,4d6b4df2cfcf72612112f8eb79af532924273761,2009.01-2011.08,0000000207,女,汉族,江西兴国,1962.04,1984.07
360400,江西省,九江市,市长,6,代,殷美根,8830284a4f83b3dfd38e8c7ee12b3683f5a91cef,2011.08-2011.09,0000007003,男,汉族,江西南昌,1963.08,1985.05
360400,江西省,九江市,市长,6,,殷美根,8830284a4f83b3dfd38e8c7ee12b3683f5a91cef,2011.09-2013.09,0000007003,男,汉族,江西南昌,1963.08,1985.05
360400,江西省,九江市,市长,6,代,钟志生,431179f73c9764f61b4ca28d1149984f40a5bb1e,2013.09-2014.01,0000005232,男,汉族,江西分宜,1963.06,1985.09
360400,江西省,九江市,市长,6,,钟志生,431179f73c9764f61b4ca28d1149984f40a5bb1e,2014.01-2015.08,0000005232,男,汉族,江西分宜,1963.06,1985.09
360400,江西省,九江市,市长,6,,空缺,27b9efe411926243ae5559c38c5a43d9feba7aae,2014.01-2015.09,0000000000,,,,,
360400,江西省,九江市,市长,6,,林彬杨,763d8a57aea749442e543290b264546fd0f0c22f,2015.09-至今,0000011928,男,汉族,江西上饶,1963.09,1985.05
360400,江西省,九江市,市委书记,5,,王泽,679fb481e8c40e285695d1d0740fb34773cf4af8,1983.07-1984.08,0000004090,,,,,
360400,江西省,九江市,市委书记,5,,刘方仁,76851a11fbe8ea09355a045faa31882e03f6755e,1984.08-1985.05,0000003127,男,,陕西省武功,1936.01,
360400,江西省,九江市,市委书记,5,,江国镇,60334c6a0570750eee4fb8eda8905d828eb29d51,1985.09-1988.09,0000001990,男,,江西省九江市都昌县,1939.10,
360400,江西省,九江市,市委书记,5,,孙瑞林,721d6ccc9b6ac9637fefbe6fcfa6009de26a70dd,1988.09-1990.06,0000014095,男,,江苏省邗江,1960.00,
360400,江西省,九江市,市委书记,5,,钟起煌,6688f5530fa8361f31878060deee7427a8781844,1990.06-1992.03,0000005220,,,,,
360400,江西省,九江市,市委书记,5,,彭宏松,0e279dffb1342e6a478ab55d0ef0b3854972f039,1992.03-1995.04,0000004089,,汉族,湖南澧县,1946.02,1978.03
360400,江西省,九江市,市委书记,5,,熊承忠,da075cbc65bb018dc09117bc6e685d9d8fce85e7,1995.04-1998.02,0000015790,男,汉族,,,
360400,江西省,九江市,市委书记,5,,刘上洋,b35f970d64c2ce95fdec10ab4a0df495f7b5af9b,1998.02-2001.12,0000012299,男,汉族,江西安义,1951.08,1972.01
360400,江西省,九江市,市委书记,5,,刘积福,32ea2a2a8038151488c4c77669f080a3194e91dc,2001.12-2005.06,0000003200,男,汉族,江西吉安,1949.07,1969.12
360400,江西省,九江市,市委书记,5,,赵智勇,2acf797fbf6dee9211ad68387dd4513155b1f66c,2005.06-2006.11,0000017703,男,汉族,河北易县,1955.04,1973.10
360400,江西省,九江市,市委书记,5,,陈安众,d5931c343bea256294ce492bdef2381cc6f67959,2006.11-2008.12,0000000252,男,汉族,湖南宁远,1954.01,1976.12
360400,江西省,九江市,市委书记,5,,钟利贵,1aafcbbe76f937df9244143eac8cc9e42573c205,2008.12-2013.09,0000005215,男,汉族,江西省九江市修水县白岭镇,1953.08,
360400,江西省,九江市,市委书记,5,,殷美根,8830284a4f83b3dfd38e8c7ee12b3683f5a91cef,2013.09-2015.12,0000007003,男,汉族,江西南昌,1963.08,1985.05
360400,江西省,九江市,市委书记,5,,杨伟东,df850b634b84d0f567db7dc26a816ad3f306834d,2015.12-至今,0000016323,男,汉族,安徽泗县,1964.01,1987.04
360500,江西省,新余市,市长,6,,凌浩,0ad3220b9ec9eac4a21eec50bda1c8fc303a36ad,1983.07-1987.06,0000012051,,,,,
360500,江西省,新余市,市长,6,,方博林,fe496141d78d9cbd005aa520ce0403f00a6061ed,1987.06-1991.06,0000009431,,,,,
360500,江西省,新余市,市长,6,,张海如,f54c117505bd153183299cc1a53e3d40a473d37f,1991.08-1994.08,0000007342,男,汉族,江西宜丰,1946.04,1965.09
360500,江西省,新余市,市长,6,代,丁耀民,93a8f567199a028f19081a73a76495a22c5857b1,1994.08-1995.02,0000000869,,,,1948.07,
360500,江西省,新余市,市长,6,,丁耀民,93a8f567199a028f19081a73a76495a22c5857b1,1995.02-1997.11,0000000869,,,,1948.07,
360500,江西省,新余市,市长,6,,曹二俚,feadb1c5324205ddab6df9a0216c8100a585d001,1997.11-1999.12,0000008302,,,,,
360500,江西省,新余市,市长,6,,洪礼和,5035744a9ac399e237b71a9eca44006882214c4c,1999.12-2001.12,0000001581,男,汉族,江西余干,1953.11,
360500,江西省,新余市,市长,6,代,金细安,41128b5b13cb1e2977e985a86c1536f0a2862d98,2001.12-2002.03,0000002117,,,,,
360500,江西省,新余市,市长,6,,金细安,41128b5b13cb1e2977e985a86c1536f0a2862d98,2002.03-2003.08,0000002117,,,,,
360500,江西省,新余市,市长,6,代,汪德和,76019c31b6749209680121e1355f3c9a4b53fe32,2003.08-2004.01,0000005831,男,汉族,江西鄱阳,1950.01,
360500,江西省,新余市,市长,6,,汪德和,76019c31b6749209680121e1355f3c9a4b53fe32,2004.01-2006.11,0000005831,男,汉族,江西鄱阳,1950.01,
360500,江西省,新余市,市长,6,,王平,3061560c275913966c218ebd4a8b6f6cbdb94ff9,2006.12-2008.04,0000004679,男,汉族,湖南长沙,1956.12,1983.01
360500,江西省,新余市,市长,6,,李安泽,6a4ec60f73f30d4c333a3a69ae88c4d5e6128b13,2008.04-2010.03,0000002229,男,汉族,江西瑞金,1960.08,1977.12
360500,江西省,新余市,市长,6,代,魏旋君,8da9a8b19e1eb81c0001c5a51cb0b70e5b708310,2010.05-2010.06,0000005129,女,汉族,江西南昌,1963.08,
360500,江西省,新余市,市长,6,,魏旋君,8da9a8b19e1eb81c0001c5a51cb0b70e5b708310,2010.06-2011.12,0000005129,女,汉族,江西南昌,1963.08,
360500,江西省,新余市,市长,6,代,刘捷,e6b7e357848f56b0265d8808d1778855932d216f,2011.12-2012.02,0000003236,男,汉族,江苏丹阳,1970.01,1996.12
360500,江西省,新余市,市长,6,,刘捷,e6b7e357848f56b0265d8808d1778855932d216f,2012.02-2013.08,0000003236,男,汉族,江苏丹阳,1970.01,1996.12
360500,江西省,新余市,市长,6,代,丛文景,c59f274a0621ffa8ac802d9589f81b13845f2532,2013.08-2013.09,0000000724,男,,安徽省凤台县,1962.12,
360500,江西省,新余市,市长,6,,丛文景,c59f274a0621ffa8ac802d9589f81b13845f2532,2013.09-2015.02,0000000724,男,,安徽省凤台县,1962.12,
360500,江西省,新余市,市长,6,,董晓健,d61d54ec888bd1fcb110452e5ce62b9fd87d16d0,2015.02-至今,0000009262,男,,,1962.09,1984.00
360500,江西省,新余市,市委书记,5,,张迎祥,cc83660dd7d94686f47f184cbb3f42555998f283,1983.07-1989.08,0000017362,男,汉族,湖南省涟源市七星街镇虎溪村,1928.00,
360500,江西省,新余市,市委书记,5,,严显烈,03971d4bd713c4bddd26432b7c05bbba378ccf5a,1989.08-1996.11,0000016071,,,,,
360500,江西省,新余市,市委书记,5,,丁耀民,93a8f567199a028f19081a73a76495a22c5857b1,1996.11-1998.12,0000000869,,,,1948.07,
360500,江西省,新余市,市委书记,5,,潘逸阳,62be72640d22284d25ff77cf940657063d844736,1998.12-2001.12,0000004059,男,汉族,广东惠阳,1961.08,1984.08
360500,江西省,新余市,市委书记,5,,洪礼和,5035744a9ac399e237b71a9eca44006882214c4c,2001.12-2003.01,0000001581,男,汉族,江西余干,1953.11,
360500,江西省,新余市,市委书记,5,,钟利贵,1aafcbbe76f937df9244143eac8cc9e42573c205,2003.01-2006.03,0000005215,男,汉族,江西省九江市修水县白岭镇,1953.08,
360500,江西省,新余市,市委书记,5,,汪德和,76019c31b6749209680121e1355f3c9a4b53fe32,2006.05-2010.03,0000005831,男,汉族,江西鄱阳,1950.01,
360500,江西省,新余市,市委书记,5,,李安泽,6a4ec60f73f30d4c333a3a69ae88c4d5e6128b13,2010.03-2013.08,0000002229,男,汉族,江西瑞金,1960.08,1977.12
360500,江西省,新余市,市委书记,5,,刘捷,e6b7e357848f56b0265d8808d1778855932d216f,2013.08-至今,0000003236,男,汉族,江苏丹阳,1970.01,1996.12
360600,江西省,鹰潭市,市长,6,,缪兵,e793275bc71d5ceebdf5847601a0b7818081af36,,0000013133,,,,,
360600,江西省,鹰潭市,市长,6,,倪贤伍,d3c1b8aa0723c194f48e0d2c6d1f49c624245764,,0000003977,,,,,
360600,江西省,鹰潭市,市长,6,代,胡宪,c89edce37c6097592cd64fb1f925cb9e3357a79f,2001.12-2002.01,0000001683,男,汉族,江西高安,1954.06,1978.04
360600,江西省,鹰潭市,市长,6,,胡宪,c89edce37c6097592cd64fb1f925cb9e3357a79f,2002.01-2006.11,0000001683,男,汉族,江西高安,1954.06,1978.04
360600,江西省,鹰潭市,市长,6,,董仚生,b8c2c9299c22f3788f5f2f6917d603ac1925e767,2006.12-2008.03,0000000903,男,汉族,江西宜丰,1962.02,1984.02
360600,江西省,鹰潭市,市长,6,,钟志生,431179f73c9764f61b4ca28d1149984f40a5bb1e,2008.04-2013.09,0000005232,男,汉族,江西分宜,1963.06,1985.09
360600,江西省,鹰潭市,市长,6,代,熊茂平,c5ed22c253073eba0d714daa4a9e0d6ac4a00009,2013.09-2014.01,0000006399,男,汉族,江西永修,1967.02,1994.10
360600,江西省,鹰潭市,市长,6,,熊茂平,c5ed22c253073eba0d714daa4a9e0d6ac4a00009,2014.01-至今,0000006399,男,汉族,江西永修,1967.02,1994.10
360600,江西省,鹰潭市,市委书记,5,,刘祖三,f98c0035f39bb9409bfb939b407a6f169531dc0f,1992.-								1999.12,0000012523,男,,江西乐平市,1940.10,
360600,江西省,鹰潭市,市委书记,5,,萧茂普,c3d504475f3e1ab17f9feeae1a113c12bf0844a7,1999.12-2001.12,0000015692,男,汉族,江西广丰,1949.01,1969.10
360600,江西省,鹰潭市,市委书记,5,,黄建盛,781dc7e921f4e564ece5fe9fc34b91330703afe5,2001.12-2006.11,0000001768,男,汉族,江西东乡,1957.09,1976.09
360600,江西省,鹰潭市,市委书记,5,,杨宪萍,d017835b8f25681720f6c66779994543fe063d9a,2006.11-2011.08,0000006842,男,汉族,江西萍乡,1954.06,
360600,江西省,鹰潭市,市委书记,5,,陈兴超,504d6d901ae1d3e365cd177d9b379f43d7b26f8f,2011.08-至今,0000008772,男,汉族,浙江诸暨,1963.02,1984.11
360700,江西省,赣州市,市长,6,,王昭悠,8da8ebca1fcf9e562591e822ad92e3255c70a91f,1999.06-2006.11,0000015118,男,汉族,江西吉安,1947.12,1966.06
360700,江西省,赣州市,市长,6,,蔡晓明,e3153c1d362590427ef73980e09c1337c8c907ab,2006.11-2008.03,0000000149,男,汉族,江西分宜,1956.11,1980.05
360700,江西省,赣州市,市长,6,,王平,3061560c275913966c218ebd4a8b6f6cbdb94ff9,2008.04-2011.08,0000004679,男,汉族,湖南长沙,1956.12,1983.01
360700,江西省,赣州市,市长,6,代,冷新生,bb31a0e98dbfe5d0333b9170973016015ddba862,2011.08-2011.09,0000002218,男,汉族,江西省宜春市奉新县,1964.10,1985.01
360700,江西省,赣州市,市长,6,,冷新生,bb31a0e98dbfe5d0333b9170973016015ddba862,2011.09-至今,0000002218,男,汉族,江西省宜春市奉新县,1964.10,1985.01
360700,江西省,赣州市,市委书记,5,,张海如,f54c117505bd153183299cc1a53e3d40a473d37f,1995.04-2003.08,0000007342,男,汉族,江西宜丰,1946.04,1965.09
360700,江西省,赣州市,市委书记,5,,潘逸阳,62be72640d22284d25ff77cf940657063d844736,2003.09-2010.10,0000004059,男,汉族,广东惠阳,1961.08,1984.08
360700,江西省,赣州市,市委书记,5,,史文清,9e8e3d51f36733552fb3d2ac28cc4a4bc301b9e2,2010.10-2015.07,0000013842,男,,辽宁法库,1954.10,1974.11
360700,江西省,赣州市,市委书记,5,,李炳军,2c99799fc757ec1907d67e2ea5eb899e1ef19bb5,2015.07-至今,0000011168,男,汉族,山东临朐,1963.02,1984.03
360800,江西省,吉安市,市长,6,,吕滨,c5909de3952a61f0374d6480343a9062b77288d6,2000.09-2001.12,0000003714,男,汉族,湖南长沙,1956.06,
360800,江西省,吉安市,市长,6,,胡长林,c218aae325c0aca875314c0172cfb5145575d0aa,2001.12-2006.09,0000010396,男,汉族,云南滇东北,,
360800,江西省,吉安市,市长,6,代,周萌,8d0745efac8e274d5f169403351df15cdf9d195c,2006.11-2006.12,0000005287,男,汉族,江西丰城,1957.08,1976.08
360800,江西省,吉安市,市长,6,,周萌,8d0745efac8e274d5f169403351df15cdf9d195c,2006.12-2008.03,0000005288,男,汉族,江西丰城,1957.08,1976.08
360800,江西省,吉安市,市长,6,代,王萍,3061560c275913966c218ebd4a8b6f6cbdb94ff9,2009.01-2009.02,0000004688,女,汉族,山东海阳,1958.05,
360800,江西省,吉安市,市长,6,,王萍,3061560c275913966c218ebd4a8b6f6cbdb94ff9,2009.02-2011.08,0000004688,女,汉族,山东海阳,1958.05,
360800,江西省,吉安市,市长,6,代,胡世忠,96ebd2c8e985455086fce04b86c359b6be2272e0,2011.08-2011.09,0000001671,男,汉族,江苏武进,1963.11,1983.06
360800,江西省,吉安市,市长,6,,胡世忠,96ebd2c8e985455086fce04b86c359b6be2272e0,2011.09-2014.10,0000001671,男,汉族,江苏武进,1963.11,1983.06
360800,江西省,吉安市,市长,6,代,王少玄,2b4576522a92c859a11ff632aaf4e754d186ae60,2015.01-2015.02,0000004749,男,汉族,江西临川,1968.10,1991.12
360800,江西省,吉安市,市长,6,,王少玄,2b4576522a92c859a11ff632aaf4e754d186ae60,2015.02-至今,0000004749,男,汉族,江西临川,1968.10,1991.12
360800,江西省,吉安市,市委书记,5,,王林森,4b6e81bcb3cccf6b0458157f423446e16bd29e3d,1994.11-2001.12,0000014772,,,,,
360800,江西省,吉安市,市委书记,5,,吕滨,c5909de3952a61f0374d6480343a9062b77288d6,2001.12-2004.07,0000003714,男,汉族,湖南长沙,1956.06,
360800,江西省,吉安市,市委书记,5,,弘强,cd3f57efb284943135013d20ff8eb018c43cef5e,2004.07-2006.11,0000010248,女,汉族,河北行唐,1953.11,1975.12
360800,江西省,吉安市,市委书记,5,,黄建盛,781dc7e921f4e564ece5fe9fc34b91330703afe5,2006.11-2007.12,0000001768,男,汉族,江西东乡,1957.09,1976.09
360800,江西省,吉安市,市委书记,5,,周萌,8d0745efac8e274d5f169403351df15cdf9d195c,2008.03-2011.08,0000005287,男,汉族,江西丰城,1957.08,1976.08
360800,江西省,吉安市,市委书记,5,,王萍,3061560c275913966c218ebd4a8b6f6cbdb94ff9,2011.08-至今,0000004688,女,汉族,山东海阳,1958.05,
360900,江西省,宜春市,市长,6,,伍自尧,ede9b853e68c6fe5a36d6e3e834b87c18ec24676,2000.08-2002.01,0000015521,,,,,
360900,江西省,宜春市,市长,6,,宋晨光,f02060b182302ce71a20df63fda3541d29013347,2002.01-2003.09,0000004451,男,汉族,江西高安,1952.12,
360900,江西省,宜春市,市长,6,代,杨宪萍,d017835b8f25681720f6c66779994543fe063d9a,2003.09-2004.01,0000006842,男,汉族,江西萍乡,1954.06,
360900,江西省,宜春市,市长,6,,杨宪萍,d017835b8f25681720f6c66779994543fe063d9a,2004.01-2006.11,0000006842,男,汉族,江西萍乡,1954.06,
360900,江西省,宜春市,市长,6,代,龚建华,33bef0d87fe0aeb2dd88181a8fdf8b5ac92ff470,2006.11-2006.12,0000001276,男,汉族,江西南昌,1962.06,1984.10
360900,江西省,宜春市,市长,6,,龚建华,33bef0d87fe0aeb2dd88181a8fdf8b5ac92ff470,2006.12-2011.08,0000001276,男,汉族,江西南昌,1962.06,1984.10
360900,江西省,宜春市,市长,6,代,蒋斌,df9ff424ac04db62cbd0aebd407c597a984d5643,2011.09-2011.10,0000002049,男,汉族,安徽含山,1968.01,
360900,江西省,宜春市,市长,6,,蒋斌,df9ff424ac04db62cbd0aebd407c597a984d5643,2011.10-至今,0000002049,男,汉族,安徽含山,1968.01,
360900,江西省,宜春市,市委书记,5,,危朝安,367ffd973a664a09614fbde294906382041d7e6a,1999.09-2003.01,0000015179,男,汉族,江西南城,1955.10,1983.05
360900,江西省,宜春市,市委书记,5,,宋晨光,f02060b182302ce71a20df63fda3541d29013347,2003.01-2008.01,0000004451,男,汉族,江西高安,1952.12,
360900,江西省,宜春市,市委书记,5,,谢亦森,0f8d13bfda3ec407bc8288f509d179299a40ea2e,2008.03-2013.09,0000006361,男,汉族,江西宁都,1955.02,1977.07
360900,江西省,宜春市,市委书记,5,,邓保生,fa8ff4a40ef15ae3ec5c697c041654cd83132bcf,2013.09-至今,0000000790,,汉族,江西省宁都县田头镇坪上村河东小组,1965.09,1987.10
361000,江西省,抚州市,市长,6,,刘礼祖,a16a315ab8cfa0049ba7a674b6817aaf0bdb2939,1999.09-2002.01,0000012228,男,汉族,江西省宜丰县潭山,1955.07,1976.06
361000,江西省,抚州市,市长,6,代,钟际跃,d6543a7b0f41b5f486fbaf020afa1e809c10b0ee,2002.01-2002.03,0000005213,,汉族,江西大余,1952.02,
361000,江西省,抚州市,市长,6,,钟际跃,d6543a7b0f41b5f486fbaf020afa1e809c10b0ee,2002.03-2003.08,0000005213,,汉族,江西大余,1952.02,
361000,江西省,抚州市,市长,6,,谢亦森,0f8d13bfda3ec407bc8288f509d179299a40ea2e,2003.09-2006.11,0000006361,男,汉族,江西宁都,1955.02,1977.07
361000,江西省,抚州市,市长,6,代,甘良淼,016d689d86576e2d55bef699e322a6db2d5d91c4,2006.11-2006.12,0000001160,男,汉族,江西靖安,1955.03,1981.09
