Arcd ,Prvn,Pftn,Cont,Pst,Pstcd,Pstrm,Name,Term,Offcd,Gender,Eth,Bthp,Bthd,Jnpdt ,,,
区域代码,省级名称,地市级名称,县级名称,职位,职位代码,职位备注,官员姓名,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间,,,
130110,河北省,石家庄市,鹿泉市,市委书记,5,,安树国,2005.12-2010.04,37,男,汉族,河北邢台,1961.01,1979.04,,,
130110,河北省,石家庄市,鹿泉市,市委书记,5,,郝竹山,2010.04-2013.07,1491,男,汉族,河北省石家庄市平山县,1963.03,,,,
130110,河北省,石家庄市,鹿泉市,市委书记,5,,周永会,2013.11-至今,5335,男,汉族,,1969.09,,,,
130111,河北省,石家庄市,栾城县,县长,20,,赵新朝,1998.01-2000.09,7993,男,汉族,河北赞皇,1957.08,1976.11,,,
130111,河北省,石家庄市,栾城县,县长,20,,毛全球,2003.04-2007.09,3882,男,汉族,河北行唐,1960.02,1983.05,,,
130111,河北省,石家庄市,栾城县,县长,20,,王韶华,2008.01-2010.04,4747,男,汉族,,1963.12,,,,
130111,河北省,石家庄市,栾城县,县长,20,,孟胜林,-2012.09,13097,男,汉族,,,,,,
130111,河北省,石家庄市,栾城县,县长,20,,刘玉渭,2012.09-至今,12452,男,,,,,,,
130111,河北省,石家庄市,栾城县,县委书记,19,,毛全球,2007.09-2010.04,3882,男,汉族,河北行唐,1960.02,1983.05,,,
130111,河北省,石家庄市,栾城县,县委书记,19,,王韶华,2010.04-2013.04,4747,男,汉族,,1963.12,,,,
130111,河北省,石家庄市,栾城县,县委书记,19,,吕素维,2013.04-至今,3731,女,汉族,,,,,,
130121,河北省,石家庄市,井陉县,县长,20,,王金廷,,4566,,,,,,,,
130121,河北省,石家庄市,井陉县,县长,20,,栗进路,1996.04-1998.01,2866,男,汉族,河北新乐,1955.09,1978.04,,,
130121,河北省,石家庄市,井陉县,县长,20,,郭建英,1998.02-2000.01,1349,男,汉族,河北深泽,1962.07,1983.06,,,
130121,河北省,石家庄市,井陉县,县长,20,,李彦明,2005.02-2008.12,2737,男,汉族,河北深泽,1963.11,1985.09,,,
130121,河北省,石家庄市,井陉县,县长,20,,田耀筠,2008.12-2011.08,5791,男,汉族,,,,,,
130121,河北省,石家庄市,井陉县,县长,20,,苏志超,2011.08-至今,14003,男,汉族,河北灵寿,1968.09,1991.09,,,
130121,河北省,石家庄市,井陉县,县委书记,19,,王金廷,,4566,,,,,,,,
130121,河北省,石家庄市,井陉县,县委书记,19,,栗进路,1998.01-1999.04,2866,男,汉族,河北新乐,1955.09,1978.04,,,
130121,河北省,石家庄市,井陉县,县委书记,19,,庞彦须,-2011.08,13314,男,汉族,,1965.02,,,,
130121,河北省,石家庄市,井陉县,县委书记,19,,田耀筠,2011.08-至今,5791,男,汉族,,,,,,
130123,河北省,石家庄市,正定县,县长,20,,程宝怀,,8901,,,,,,,,
130123,河北省,石家庄市,正定县,县长,20,,韩宪章,1989.09-1992.09,1450,男,汉族,河北灵寿,1954.07,1977.03,,,
130123,河北省,石家庄市,正定县,县长,20,,米志奇,2009.02-2011.08,13117,男,汉族,,1962.12,,,,
130123,河北省,石家庄市,正定县,县长,20,,杨立中,2012.02-至今,16254,,,河北无极,1968.11,1995.02,,,
130123,河北省,石家庄市,正定县,县委书记,19,,牛祯贵,,13234,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,冯国强,,1078,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,郝平南,1949.10-1950.04,10086,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,赵尊,1950.04-1953.02,17712,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,韩银铭,1953.02-1956.04,10062,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,杨才魁,1956.04-1958.11,16139,,,河北省曲阳县杨砂候村,1923.04,1940.03,,,
130123,河北省,石家庄市,正定县,县委书记,19,,韩荣吉,1958.11-1963.04,10036,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,赵英忠,1963.04-1967.12,17671,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,孙吉全,1970.09-1973.12,14045,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,苏立道,1973.12-1979.08,13978,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,冯国强,1979.09-1983.10,1078,,,,,,,,
130123,河北省,石家庄市,正定县,县委书记,19,,习近平,1983.10-1985.05,6221,男,汉族,陕西富平,1953.06,1974.01,,,
130123,河北省,石家庄市,正定县,县委书记,19,,韩宪章,1992.09-1996.03,1450,男,汉族,河北灵寿,1954.07,1977.03,,,
130123,河北省,石家庄市,正定县,县委书记,19,,毛全球,2010.04-2013.07,3882,男,汉族,河北行唐,1960.02,1983.05,,,
130123,河北省,石家庄市,正定县,县委书记,19,,王韶华,2013.07-至今,4747,男,汉族,,1963.1,,,,
130125,河北省,石家庄市,行唐县,县长,20,,吕素维,,3731,女,,,,,,,
130125,河北省,石家庄市,行唐县,县长,20,,李震国,,2824,男,汉族,河北赵县,1966.01,1987.1,,,
130125,河北省,石家庄市,行唐县,县长,20,,许昆峥,1984.09-1989.06,6530,男,汉族,河北元氏,1953.04,1978.07,,,
130125,河北省,石家庄市,行唐县,县长,20,,王彦芳,2013.04-至今,15014,男,汉族,,1963.09,,,,
130125,河北省,石家庄市,行唐县,县委书记,19,,李震国,,2824,男,汉族,河北赵县,1966.01,1987.1,,,
130125,河北省,石家庄市,行唐县,县委书记,19,,李旭阳,,2716,男,汉族,,1973.01,,,,
130125,河北省,石家庄市,行唐县,县委书记,19,,姜阳,2012.04-至今,2040,男,汉族,河北三河,1964.02,1988.08,,,
130126,河北省,石家庄市,灵寿县,县长,20,,王建海,2003.04-2008.12,5990,男,汉族,河北栾城县,1963.1,,,,
130126,河北省,石家庄市,灵寿县,县长,20,,姜阳,2009.02-2012.04,2040,男,汉族,河北三河,1964.02,1988.08,,,
130126,河北省,石家庄市,灵寿县,县长,20,,周雪军,2013.03-至今,18008,男,汉族,河北赞皇县,1965.01,1990.07,,,
130126,河北省,石家庄市,灵寿县,县委书记,19,,王建海,2008.12-2011.07,5990,男,汉族,河北栾城县,1963.1,,,,
130126,河北省,石家庄市,灵寿县,县委书记,19,,李彦明,2011.08-2013.03,2737,男,汉族,河北深泽,1963.11,1985.09,,,
130126,河北省,石家庄市,灵寿县,县委书记,19,,宋存汉,2013.04-至今,4453,男,,,,,,,
130127,河北省,石家庄市,高邑县,县长,20,,王雁南,,15018,,,,,,,,
130127,河北省,石家庄市,高邑县,县长,20,,崔欣元,2003.05-2006.03,752,男,,河北省行唐县,1964.02,,,,
130127,河北省,石家庄市,高邑县,县长,20,,杨国芳,2011.02-2013.04,6709,男,,,,,,,
130127,河北省,石家庄市,高邑县,县长,20,,彭敬捷,2013.04-至今,13347,,壮族,,1963.12,,,,
130127,河北省,石家庄市,高邑县,县委书记,19,,崔欣元,2006.03-2010.03,752,男,,河北省行唐县,1964.02,,,,
130127,河北省,石家庄市,高邑县,县委书记,19,,李锡海,2010.04-2013.04,2681,男,汉族,河北平山,1959.07,1987.03,,,
130127,河北省,石家庄市,高邑县,县委书记,19,,杨国芳,2013.04-至今,6709,男,,,,,,,
130128,河北省,石家庄市,深泽县,县长,20,,郭领域,1996.11-1999.04,1362,男,汉族,河北藁城,1954.01,1979.08,,,
130128,河北省,石家庄市,深泽县,县长,20,,杜振琪,2006.03-2008.12,959,男,汉族,河北平山,1959.05,1987.03,,,
130128,河北省,石家庄市,深泽县,县长,20,,盛庆功,2009.01-2013.05,13753,男,汉族,河北玉田,1965,1986.04,,,
130128,河北省,石家庄市,深泽县,县长,20,,张少华,2013.05-至今,17202,男,,,,,,,
130128,河北省,石家庄市,深泽县,县委书记,19,,杜振琪,2008.12-2011.08,959,男,汉族,河北平山,1959.05,1987.03,,,
130128,河北省,石家庄市,深泽县,县委书记,19,,王德庆,2011.09-至今,5899,男,,,,,,,
130129,河北省,石家庄市,赞皇县,县长,20,,吴时茂,2003-,18336,,,,,,,,
130129,河北省,石家庄市,赞皇县,县长,20,,凌青利,2007.04-2010.04,3072,男,汉族,河北省高邑县贾村,1965.04,,,,
130129,河北省,石家庄市,赞皇县,县长,20,,宋存汉,2013-,4453,男,汉族,,1970.01,,,,
130129,河北省,石家庄市,赞皇县,县长,20,代,冯立业,2013.05-至今,9506,男,汉族,河北石家庄,,,,,
130129,河北省,石家庄市,赞皇县,县委书记,19,,王俊英,2001.07-2007.03,4597,男,汉族,赵县,1958.09,1984.11,,,
130129,河北省,石家庄市,赞皇县,县委书记,19,,吴时茂,2007.03-,18336,男,汉族,,,,,,
130129,河北省,石家庄市,赞皇县,县委书记,19,,凌青利,2010.04-2011.01,3072,男,汉族,河北省高邑县贾村,1965.04,,,,
130129,河北省,石家庄市,赞皇县,县委书记,19,,张小国,2011.01-至今,17295,男,,,,,,,
130130,河北省,石家庄市,无极县,县长,20,,郭领域,1999.04-2002.03,1362,男,汉族,河北藁城,1954.01,1979.08,,,
130130,河北省,石家庄市,无极县,县长,20,,张业,2003.07-2005.12,7743,男,汉族,河北辛集,1963.08,1983.12,,,
130130,河北省,石家庄市,无极县,县长,20,,韩清榕,-2013.05,1440,女,,,,,,,
130130,河北省,石家庄市,无极县,县长,20,,陈宝京,2013.05-至今,8468,男,,,,,,,
130130,河北省,石家庄市,无极县,县委书记,19,,苑彦刚,,16789,,,,,,,,
130130,河北省,石家庄市,无极县,县委书记,19,,郭领域,2001.07-2006.03,1362,男,汉族,河北藁城,1954.01,1979.08,,,
130130,河北省,石家庄市,无极县,县委书记,19,,董晓航,2011.08-2013.04,904,男,汉族,河北省石家庄市栾城区,1972.05,,,,
130130,河北省,石家庄市,无极县,县委书记,19,,韩清榕,2013.04-至今,1440,女,汉族,,1965.1,,,,
130131,河北省,石家庄市,平山县,县长,20,,卢长锁,,12617,,,,,,,,
130131,河北省,石家庄市,平山县,县长,20,,刘秀田,1993-,3406,男,,,1951.01,,,,
130131,河北省,石家庄市,平山县,县长,20,,王俊英,2007.04-2008.12,4597,男,汉族,赵县,1958.09,1984.11,,,
130131,河北省,石家庄市,平山县,县长,20,,李彦明,2009.02-2011.08,2737,男,汉族,河北深泽,1963.11,1985.09,,,
130131,河北省,石家庄市,平山县,县长,20,,李旭阳,2012.12-2013.04,2716,男,汉族,,,,,,
130131,河北省,石家庄市,平山县,县长,20,,董晓航,2013.04-至今,904,男,汉族,河北省石家庄市栾城区,1972.05,,,,
130131,河北省,石家庄市,平山县,县委书记,19,,刘秀田,1996-,3406,男,,,1951.01,,,,
130131,河北省,石家庄市,平山县,县委书记,19,,赵新朝,2000.09-2008.02,7993,男,汉族,河北赞皇,1957.08,1976.11,,,
130131,河北省,石家庄市,平山县,县委书记,19,,王俊英,2008.06-2013.04,4597,男,汉族,赵县,1958.09,1984.11,,,
130131,河北省,石家庄市,平山县,县委书记,19,,李旭阳,2013.04-至今,2716,男,汉族,,,,,,
130132,河北省,石家庄市,元氏县,县长,20,,夏生华,-2009.07,15592,,,,,,,,
130132,河北省,石家庄市,元氏县,县长,20,,陈联记,-2013.05,433,男,,,,,,,
130132,河北省,石家庄市,元氏县,县长,20,,赵路新,2013.05-至今,17590,男,,,,,,,
130132,河北省,石家庄市,元氏县,县委书记,19,,李义增,,11671,,,,,,,,
130132,河北省,石家庄市,元氏县,县委书记,19,,栗进路,1999.04-2003.02,2866,男,汉族,河北新乐,1955.09,1978.04,,,
130132,河北省,石家庄市,元氏县,县委书记,19,,吴世茂,2010.04-2013.04,15437,,,,,,,,
130132,河北省,石家庄市,元氏县,县委书记,19,,陈联记,2013.05-至今,433,男,,,1968.12,,,,
130133,河北省,石家庄市,赵县,县长,20,,李屏东,1997.02-1999.04,2549,,汉族,河北肃宁,1953.12,,,,
130133,河北省,石家庄市,赵县,县长,20,,张军卫,2010.03-,17078,男,汉族,,,,,,
130133,河北省,石家庄市,赵县,县长,20,,张敏周,2013.04-至今,17127,男,汉族,,1970.01,,,,
130133,河北省,石家庄市,赵县,县委书记,19,,罗二虎,,12698,,,,,,,,
130133,河北省,石家庄市,赵县,县委书记,19,,李屏东,1999.04-2003.02,2549,,汉族,河北肃宁,1953.12,,,,
130133,河北省,石家庄市,赵县,县委书记,19,,王建海,2011.08-至今,5990,男,汉族,河北栾城县,1963.1,,,,
130183,河北省,石家庄市,晋州市,市长,6,,陈慧明,,367,,,,,,,,
130183,河北省,石家庄市,晋州市,市长,6,,傅世武,1992.03-1998.01,1149,男,汉族,河北沧县,1951.12,1975.08,,,
130183,河北省,石家庄市,晋州市,市长,6,,张树志,1999.12-2002.09,7604,男,汉族,河北东光,1957.01,1975.08,,,
130183,河北省,石家庄市,晋州市,市长,6,,张佐英,2013.04-至今,17490,男,,,,,,,
130183,河北省,石家庄市,晋州市,市委书记,5,,傅世武,1998.01-2003.02,1149,男,汉族,河北沧县,1951.12,1975.08,,,
130183,河北省,石家庄市,晋州市,市委书记,5,,张业,2005.12-2008.12,7743,男,汉族,河北辛集,1963.08,1983.12,,,
130183,河北省,石家庄市,晋州市,市委书记,5,,楚行宇,2008.12-2013.04,705,男,满族,河北易县,1964.08,,,,
130183,河北省,石家庄市,晋州市,市委书记,5,,陈慧明,2013.04-至今,367,,,,,,,,
130184,河北省,石家庄市,新乐市,市长,6,,楚行宇,2000.11-2003.03,705,男,满族,河北易县,1964.08,,,,
130184,河北省,石家庄市,新乐市,市长,6,,李锡海,2003.03-2006.03,2681,男,汉族,河北平山,1959.07,1987.03,,,
130184,河北省,石家庄市,新乐市,市长,6,,赵丽娟,2006.03-,17583,女,汉族,河北深泽,1962.01,,,,
130184,河北省,石家庄市,新乐市,市长,6,,李志勇,2013.04-至今,2835,男,,,,,,,
130184,河北省,石家庄市,新乐市,市委书记,5,,刘海生,,2836,男,汉族,,,,,,
130184,河北省,石家庄市,新乐市,市委书记,5,,楚行宇,2003.03-2004.02,705,男,满族,河北易县,1964.08,,,,
130184,河北省,石家庄市,新乐市,市委书记,5,,高新城,2004.02-2008.12,9700,男,汉族,河北正定,1958.08,1984.06,,,
130184,河北省,石家庄市,新乐市,市委书记,5,,杜振琪,2011.08-2013.04,959,男,汉族,河北平山,1959.05,1987.03,,,
130184,河北省,石家庄市,新乐市,市委书记,5,,凌青利,2013.05-至今,3072,男,汉族,河北省高邑县贾村,1967.12,,,,
130202,河北省,唐山市,路南区,区长,18,,张国栋,,7307,男,汉族,河北任丘,1951.05,1979.05,,,
130202,河北省,唐山市,路南区,区长,18,,曹全民,2003.04-2007.05,174,男,汉族,,1964.1,,,,
130202,河北省,唐山市,路南区,区长,18,,徐昌盛,2011.09-,6410,男,汉族,,1970.06,,,,
130202,河北省,唐山市,路南区,区长,18,,王卫国,2013.05-至今,14926,,,,,,,,
130202,河北省,唐山市,路南区,区委书记,17,,于大中,,16604,,,,,,,,
130202,河北省,唐山市,路南区,区委书记,17,,刘桂东,2008.04-2011.08,3157,男,汉族,,1959.02,,,,
130202,河北省,唐山市,路南区,区委书记,17,,徐昌盛,2011.09-至今,6410,男,,,,,,,
130203,河北省,唐山市,路北区,区长,18,,魏宝明,,15210,,,,,,,,
130203,河北省,唐山市,路北区,区长,18,,孙贵石,-2013.04,5553,男,汉族,,,,,,
130203,河北省,唐山市,路北区,区长,18,,安晓良,2013.08-至今,8097,男,,,1961.01,,,,
130203,河北省,唐山市,路北区,区委书记,17,,曹全民,2007.05-2011.02,174,男,汉族,,1964.1,,,,
130203,河北省,唐山市,路北区,区委书记,17,,刘桂东,2011.08-2013.04,3157,男,汉族,,1959.02,,,,
130203,河北省,唐山市,路北区,区委书记,17,,孙贵石,2013.04-至今,5553,男,汉族,,,,,,
130204,河北省,唐山市,古冶区,区长,18,,张桂生,,7304,,,,,,,,
130204,河北省,唐山市,古冶区,区长,18,,曹全民,2000.03-2003.03,174,男,汉族,,1964.1,,,,
130204,河北省,唐山市,古冶区,区长,18,,邸义,2010.02-,838,男,,,,,,,
130204,河北省,唐山市,古冶区,区长,18,,崔武成,2012.09-2015.10,750,男,满族,,1967.02,,,,
130204,河北省,唐山市,古冶区,区长,18,代,张雪梅,2015.11-至今,18248,,,,,,,,
130204,河北省,唐山市,古冶区,区委书记,17,,傅国民,,9580,,,,,,,,
130204,河北省,唐山市,古冶区,区委书记,17,,王晓谦,2009.09-,4864,,,,,,,,
130204,河北省,唐山市,古冶区,区委书记,17,,邸义,2012.09-至今,838,男,,,,,,,
130204,河北省,唐山市,古冶区,区委书记,17,,崔武成,2015.10-至今,750,男,,,,,,,
130205,河北省,唐山市,开平区,区长,18,,杜庆勇,,9314,男,,,,,,,
130205,河北省,唐山市,开平区,区长,18,,白春明,,50,男,,,,,,,
130205,河北省,唐山市,开平区,区长,18,,常庆久,,8445,,,,,,,,
130205,河北省,唐山市,开平区,区长,18,,陈学军,1998.02-2001.06,565,男,汉族,江苏宝应,1959.06,1987.1,,,
130205,河北省,唐山市,开平区,区长,18,,卢宏秋,2003.03-2007.07,3547,女,汉族,河北昌黎,1964.1,,,,
130205,河北省,唐山市,开平区,区委书记,17,,刘建国,,3205,,,,,,,,
130205,河北省,唐山市,开平区,区委书记,17,,和春军,,1559,男,,,,,,,
130205,河北省,唐山市,开平区,区委书记,17,,陈学军,2001.06-2003.04,565,男,汉族,江苏宝应,1959.06,1987.1,,,
130207,河北省,唐山市,丰南区,区长,18,,刘建立,2002.08-2006.01,3211,男,汉族,天津宁河,1959.06,1984.09,,,
130207,河北省,唐山市,丰南区,区长,18,,曹金华,2006.02-2007.06,166,,汉族,,1962.05,,,,
130207,河北省,唐山市,丰南区,区长,18,,李国忠,2008.06-2010.04,2353,男,汉族,,,,,,
130207,河北省,唐山市,丰南区,区长,18,,郭文良,2010.05-至今,9941,男,汉族,河北昌黎,1964.08,1984.12,,,
130207,河北省,唐山市,丰南区,区委书记,17,,侯志宇,2003.04-2006.01,1611,男,汉族,河北滦县,1952.02,1980.02,,,
130207,河北省,唐山市,丰南区,区委书记,17,,刘建立,2006.01-2010.04,3211,男,汉族,天津宁河,1959.06,1984.09,,,
130207,河北省,唐山市,丰南区,区委书记,17,,李国忠,2010.04-2011.08,2353,男,汉族,,,,,,
130207,河北省,唐山市,丰南区,区委书记,17,,王东印,2011.08-至今,5910,,,,1963.03,,,,
130208,河北省,唐山市,丰润区,区长,18,,张志民,2003.03-2007.05,17450,,,,,,,,
130208,河北省,唐山市,丰润区,区长,18,,曹金华,2007.07-2008.12,166,,汉族,,1962.05,,,,
130208,河北省,唐山市,丰润区,区长,18,,和春军,2009.03-,1559,男,,,,,,,
130208,河北省,唐山市,丰润区,区长,18,,纪兴龙,-2013.05,1939,男,,,,,,,
130208,河北省,唐山市,丰润区,区长,18,,李贵富,2013.05-至今,11277,,,,1975,,,,
130208,河北省,唐山市,丰润区,区委书记,17,,刘彦华,2003.03-,3417,男,汉族,,1956.11,1983.12,,,
130208,河北省,唐山市,丰润区,区委书记,17,,曹金华,2008.12-2013.04,166,,汉族,,1962.05,,,,
130208,河北省,唐山市,丰润区,区委书记,17,,纪兴龙,2013.05-至今,1939,男,汉族,,1966.02,,,,
130223,河北省,唐山市,滦县,县长,20,,侯志宇,1995.02-1997.12,1611,男,汉族,河北滦县,1952.02,1980.02,,,
130223,河北省,唐山市,滦县,县长,20,,苗德成,1998.02-2000.02,3934,男,汉族,河北唐山,1954.03,1975.04,,,
130223,河北省,唐山市,滦县,县长,20,,卢宏秋,2007.07-2010.04,3547,女,汉族,河北昌黎,1964.1,,,,
130223,河北省,唐山市,滦县,县长,20,,方成毅,2010.04-2013.11,1030,男,汉族,,1963.03,,,,
130223,河北省,唐山市,滦县,县长,20,,张会春,2013.11-至今,17013,男,汉族,河北滦南,1963.11,1989.08,,,
130223,河北省,唐山市,滦县,县委书记,19,,苗德成,2000.02-2007.05,3934,男,汉族,河北唐山,1954.03,1975.04,,,
130223,河北省,唐山市,滦县,县委书记,19,,胡国辉,-2010.04,1634,男,汉族,河北盐山,1962.03,,,,
130223,河北省,唐山市,滦县,县委书记,19,,卢宏秋,2010.04-至今,3547,女,汉族,河北昌黎,1964.1,,,,
130224,河北省,唐山市,滦南县,县长,20,,蔡洪魁,2008.05-2011.08,131,,,,,,,,
130224,河北省,唐山市,滦南县,县长,20,,许晓娟,2012.02-2013.11,6555,女,,,,,,,
130224,河北省,唐山市,滦南县,县长,20,,艾文志,2014.02-至今,8081,男,,,,,,,
130224,河北省,唐山市,滦南县,县委书记,19,,唐世功,,14287,,,,,,,,
130224,河北省,唐山市,滦南县,县委书记,19,,杨洁,,16225,,,,,,,,
130224,河北省,唐山市,滦南县,县委书记,19,,杨远,1945.05-1946.05,6898,,,广东大埔,1916,,,,
130224,河北省,唐山市,滦南县,县委书记,19,,侯志宇,1998.03-2003.04,1611,男,汉族,河北滦县,1952.02,1980.02,,,
130224,河北省,唐山市,滦南县,县委书记,19,,张国栋,2010.04-,7307,男,汉族,河北任丘,1951.05,1979.05,,,
130224,河北省,唐山市,滦南县,县委书记,19,,许晓娟,2013.11-至今,6555,女,汉族,,,,,,
130225,河北省,唐山市,乐亭县,县长,20,,袁志刚,,7137,男,,,1963.1,,,,
130225,河北省,唐山市,乐亭县,县长,20,,范绍慧,1997.01-1998.01,1017,男,汉族,河北滦南,1952.03,1973.02,,,
130225,河北省,唐山市,乐亭县,县长,20,,李忠,2008.04-2010.04,2841,男,汉族,河北唐海,1965.01,1984.08,,,
130225,河北省,唐山市,乐亭县,县长,20,,王东群,2011.02-2013.11,5908,男,汉族,滦县,1963.03,,,,
130225,河北省,唐山市,乐亭县,县长,20,,董立群,2014.02-至今,9246,男,蒙古族,,1973.1,,,,
130225,河北省,唐山市,乐亭县,县委书记,19,,范绍慧,1998.01-2007.03,1017,男,汉族,河北滦南,1952.03,1973.02,,,
130225,河北省,唐山市,乐亭县,县委书记,19,,苗德成,2007.05-2011.08,3934,男,汉族,河北唐山,1954.03,1975.04,,,
