Arcd ,Prvn,Pftn,Pst,Pstcd,Pstrm,Name,Term,Offcd ,Gender ,Eth ,Bthp,Bthd,Jnpdt
区域代码,省级名称,地市级名称,职位,职位代码,职位备注,官员姓名,任期期间,官员代码,性别,民族,籍贯,出生日期,入党时间
420500,湖北省,宜昌市,市长,6,代,郭有明,2003.07-2004.02,0000001406,男,汉族,湖北随州,1956.12,1985.08
420500,湖北省,宜昌市,市长,6,,郭有明,2004.02-2008.03,0000001406,男,汉族,湖北随州,1956.12,1985.08
420500,湖北省,宜昌市,市长,6,,李乐成,2008.03-2013.03,0000011411,男,汉族,湖北监利县,1965.03,1991.12
420500,湖北省,宜昌市,市长,6,代,马旭明,2013.03-2013.04,0000003839,男,汉族,浙江嵊州,1964.10,1986.06
420500,湖北省,宜昌市,市长,6,,马旭明,2013.04-至今,0000003839,男,汉族,浙江嵊州,1964.10,1986.06
420500,湖北省,宜昌市,市委书记,5,,王延春,1949.05-1951.,0000004902,,,,,
420500,湖北省,宜昌市,市委书记,5,,张海峰,1951.-1953.02,0000007338,,,,,
420500,湖北省,宜昌市,市委书记,5,,薛坦,1958.01-1958.07,0000006582,,,,,
420500,湖北省,宜昌市,市委书记,5,第一书记,王树成,1958.07-1961.06,0000004765,男,,,,
420500,湖北省,宜昌市,市委书记,5,第一书记,阎钧,1961.06-,0000006625,,,,,
420500,湖北省,宜昌市,市委书记,5,革委会主任,戴风歧,1968.01-,0000009036,,,,,
420500,湖北省,宜昌市,市委书记,5,,李地山,1970.04-,0000011220,,,,,
420500,湖北省,宜昌市,市委书记,5,,薛坦,1972.04-1972.12,0000006582,,,,,
420500,湖北省,宜昌市,市委书记,5,第一书记,王群,1972.12-1976.10,0000004720,,,,,
420500,湖北省,宜昌市,市委书记,5,,马杰,1976.10-1987.09,0000003779,,,山西崞县,1923.00,
420500,湖北省,宜昌市,市委书记,5,,艾光忠,1987.09-1994.10,0000000018,,,,,
420500,湖北省,宜昌市,市委书记,5,,罗清泉,1994.10-1996.03,0000003665,男,汉族,湖北江陵,1945.11,1975.12
420500,湖北省,宜昌市,市委书记,5,,田震亚,1996.03-1999.03,0000005798,,,,,
420500,湖北省,宜昌市,市委书记,5,,孙志刚,1999.03-2002.08,0000005640,男,汉族,河南荥阳,1954.05,1976.09
420500,湖北省,宜昌市,市委书记,5,,郑少三,2002.08-2003.04,0000005166,男,汉族,安徽凤阳,1949.02,1971.00
420500,湖北省,宜昌市,市委书记,5,,李佑才,2003.05-2008.03,0000002767,男,汉族,湖北监利,1951.11,1970.01
420500,湖北省,宜昌市,市委书记,5,,郭有明,2008.03-2012.07,0000001406,男,汉族,湖北随州,1956.12,1985.08
420500,湖北省,宜昌市,市委书记,5,,黄楚平,2012.07-至今,0000001717,男,汉族,湖北黄冈,1962.10,1984.12
420600,湖北省,襄阳专署,市长,6,专员,高如松,1949.07-,0000009682,,,,,
420600,湖北省,襄樊市,市长,6,,章治文,1983.10-1988.10,0000007839,,,湖北襄阳,1938.11,
420600,湖北省,襄樊市,市长,6,,杨斌庆,1988.10-1991.05,0000006659,,,湖北云梦,1938.00,
420600,湖北省,襄樊市,市长,6,,贾天增,1991.05-1996.03,0000001967,,汉族,湖北枣阳,1944.11,1971.08
420600,湖北省,襄樊市,市长,6,,杨斌庆,1996.03-1998.06,0000006659,,,湖北云梦,1938.00,
420600,湖北省,襄樊市,市长,6,,罗辉,1998.06-2002.05,0000012708,男,汉族,湖北省大冶,1950.04,
420600,湖北省,襄樊市,市长,6,,空缺,2002.05-2002.11,0000000000,,,,,
420600,湖北省,襄樊市,市长,6,,付明珠,2002.11-2004.12,0000009574,男,,,1954.06,1981.06
420600,湖北省,襄樊市,市长,6,,李德炳,2004.12-2007.06,0000002290,男,汉族,,1952.11,1974.06
420600,湖北省,襄樊市,市长,6,代,唐良智,2007.07-2007.12,0000005719,男,汉族,湖北洪湖,1960.06,1982.07
420600,湖北省,襄樊市,市长,6,,唐良智,2007.12-2008.03,0000005719,男,汉族,湖北洪湖,1960.06,1982.07
420600,湖北省,襄樊市,市长,6,代,李新华,2008.03-2008.04,0000002703,男,汉族,湖北仙桃,1963.04,1981.10
420600,湖北省,襄樊市,市长,6,,李新华,2008.04-2011.02,0000002703,男,汉族,湖北仙桃,1963.04,1981.10
420600,湖北省,襄阳市,市长,6,代,别必雄,2011.03-2011.04,0000000117,男,汉族,湖北仙桃,1962.01,1984.06
420600,湖北省,襄阳市,市长,6,,别必雄,2011.04-2015.01,0000000117,男,汉族,湖北仙桃,1962.01,1984.06
420600,湖北省,襄阳市,市长,6,,秦军,2015.01-2015.08,0000004186,男,汉族,,,
420600,湖北省,襄阳市,市长,6,,秦军,2015.08-至今,0000004186,男,汉族,,,
420600,湖北省,襄阳市,市委书记,5,第一书记,赵修,,0000007998,,,井陉县,,
420600,湖北省,襄阳专署,市委书记,5,,张廷发,1949.05-1951.,0000017255,,,,,
420600,湖北省,襄樊市,市委书记,5,,张怀恋,1983.10-1988.06,0000017007,,,,,
420600,湖北省,襄樊市,市委书记,5,,章治文,1988.06-1991.03,0000007839,,,湖北襄阳,1938.11,
420600,湖北省,襄樊市,市委书记,5,,杨斌庆,1991.03-1996.03,0000006659,,,湖北云梦,1938.00,
420600,湖北省,襄樊市,市委书记,5,,孙楚寅,1996.03-2002.12,0000014025,男,汉族,湖北省黄冈,1944.10,1981.11
420600,湖北省,襄樊市,市委书记,5,,阮成发,2002.12-2004.09,0000004287,男,汉族,湖北武汉,1957.10,1982.06
420600,湖北省,襄樊市,市委书记,5,,田承忠,2004.09-2008.01,0000005769,男,汉族,山东省肥城,1953.07,1979.10
420600,湖北省,襄樊市,市委书记,5,,唐良智,2008.02-2011.01,0000005719,男,汉族,湖北洪湖,1960.06,1982.07
420600,湖北省,襄阳市,市委书记,5,,李新华,2011.02-2011.08,0000002703,男,汉族,湖北仙桃,1963.04,1981.10
420600,湖北省,襄阳市,市委书记,5,,范锐平,2011.08-2013.05,0000001016,男,汉族,湖北钟祥,1966.04,1985.05
420600,湖北省,襄阳市,市委书记,5,,王君正,2013.05-至今,0000004593,男,汉族,山东临沂,1963.05,1987.11
420700,湖北省,鄂州市,市长,6,,周朗溪,1983.10-1989.02,0000017945,,,,,
420700,湖北省,鄂州市,市长,6,,黄昌灿,1989.02-1993.01,0000010428,,,,,
420700,湖北省,鄂州市,市长,6,,李官喜,1993.01-1996.05,0000011265,,汉族,湖北保康,1949.01,
420700,湖北省,鄂州市,市长,6,,熊同发,1996.05-1998.11,0000006404,,,,,
420700,湖北省,鄂州市,市长,6,代,蒋大国,1998.11-2000.02,0000010847,女,汉族,湖北省随州,1948.12,1970.04
420700,湖北省,鄂州市,市长,6,,汤涛,2000.02-2002.11,0000005697,男,汉族,湖北省英山县,1962.07,1984.10
420700,湖北省,鄂州市,市长,6,代,谢松保,2003.03-2006.03,0000015739,男,汉族,湖北省监利县,1954.02,1972.06
420700,湖北省,鄂州市,市长,6,代,范锐平,2006.03-2006.05,0000001016,男,汉族,湖北钟祥,1966.04,1985.05
420700,湖北省,鄂州市,市长,6,,范锐平,2006.05-2009.03,0000001016,男,汉族,湖北钟祥,1966.04,1985.05
420700,湖北省,鄂州市,市长,6,代,陶宏,2009.03-2009.06,0000005740,男,汉族,湖北省浠水县,1965.09,1984.06
420700,湖北省,鄂州市,市长,6,,陶宏,2009.06-2011.04,0000005740,男,汉族,湖北省浠水县,1965.09,1984.06
420700,湖北省,鄂州市,市长,6,代,韩进,2011.04-2011.06,0000001431,男,汉族,辽宁营口,1959.09,1989.01
420700,湖北省,鄂州市,市长,6,,韩进,2011.06-2013.03,0000001431,男,汉族,辽宁营口,1959.09,1989.01
420700,湖北省,鄂州市,市长,6,代,叶贤林,2013.03-2013.04,0000006979,男,汉族,湖北黄石,1963.08,1992.11
420700,湖北省,鄂州市,市长,6,,叶贤林,2013.04-至今,0000006979,男,汉族,湖北黄石,1963.08,1992.11
420700,湖北省,鄂州市,市委书记,5,,朱邦俊,1983.10-1986.02,0000018290,,,湖北新洲,,1951.00
420700,湖北省,鄂州市,市委书记,5,,邓庆宗,1986.02-1990.03,0000009122,,,广东三水,1939.07,
420700,湖北省,鄂州市,市委书记,5,,吴华品,1990.03-1996.08,0000006102,,,,1939.05,
420700,湖北省,鄂州市,市委书记,5,,陈训秋,1996.08-1998.12,0000000567,男,汉族,湖南沅江,1955.10,1976.06
420700,湖北省,鄂州市,市委书记,5,,熊同发,1998.12-2001.01,0000006404,,,,,
420700,湖北省,鄂州市,市委书记,5,,马荣华,2001.01-2004.07,0000003816,,汉族,湖北天门,1948.01,
420700,湖北省,鄂州市,市委书记,5,,徐松南,2004.07-2006.03,0000006476,,汉族,安徽枞阳,1956.06,1979.06
420700,湖北省,鄂州市,市委书记,5,,吴永文,2006.03-2007.07,0000006164,男,汉族,湖北荆门,1952.06,1975.01
420700,湖北省,鄂州市,市委书记,5,,李德炳,2007.07-2009.02,0000002290,男,汉族,,1952.11,1974.06
420700,湖北省,鄂州市,市委书记,5,,范锐平,2009.03-2011.08,0000001016,男,汉族,湖北钟祥,1966.04,1985.05
420700,湖北省,鄂州市,市委书记,5,,梁惠玲,2011.08-2013.02,0000011828,女,汉族,湖北宜城,1962.08,1985.10
420700,湖北省,鄂州市,市委书记,5,,李兵,2013.03-至今,0000002243,男,汉族,湖北浠水,1962.02,1984.10
420800,湖北省,荆门市,市长,6,代,缪合林,1990.09-1996.01,0000003939,男,汉族,湖北鄂州市燕矶镇,1951.07,1972.03
420800,湖北省,荆门市,市长,6,,焦俊贤,1996.01-1997.12,0000002084,,汉族,河北省曲阳县,1948.00,
420800,湖北省,荆门市,市长,6,,吴勉坚,1997.12-1998.12,0000006132,男,,阳新兴国镇,1952.07,
420800,湖北省,荆门市,市长,6,,郑少三,1998.12-1999.11,0000005166,男,汉族,安徽凤阳,1949.02,1971.00
420800,湖北省,荆门市,市长,6,代,许克振,1999.11-2000.01,0000006529,男,汉族,湖北仙桃,1956.07,1975.02
420800,湖北省,荆门市,市长,6,,许克振,2000.01-2003.11,0000006529,男,汉族,湖北仙桃,1956.07,1975.02
420800,湖北省,荆门市,市长,6,,刘力,2004.03-2006.01,0000012229,男,汉族,湖北武汉,1958.00,1988.07
420800,湖北省,荆门市,市长,6,代,傅德辉,2006.01-2006.02,0000001139,男,汉族,湖北红安,1958.03,1975.07
420800,湖北省,荆门市,市长,6,,傅德辉,2006.02-2006.07,0000001139,男,汉族,湖北红安,1958.03,1975.07
420800,湖北省,荆门市,市长,6,代,王玲,2006.11-2007.01,0000004636,女,汉族,山东宁阳,1959.12,1984.10
420800,湖北省,荆门市,市长,6,,王玲,2007.01-2010.08,0000004636,女,汉族,山东宁阳,1959.12,1984.10
420800,湖北省,荆门市,市长,6,,万勇,2010.08-2013.02,0000005827,男,汉族,湖北洪湖,1960.11,1985.10
420800,湖北省,荆门市,市长,6,代,肖菊华,2013.03-2013.04,0000006289,女,汉族,湖北罗田,1966.10,1994.07
420800,湖北省,荆门市,市长,6,,肖菊华,2013.04-2015.07,0000006289,女,汉族,湖北罗田,1966.10,1994.07
420800,湖北省,荆门市,市长,6,,杨智,2015.07-至今,0000006918,男,汉族,四川资阳,1963.11,1985.01
420800,湖北省,荆门市,市委书记,5,,朱同炳,,0000018120,,汉族,,,
420800,湖北省,荆门市,市委书记,5,,缪合林,1996.01-1997.12,0000003939,男,汉族,湖北鄂州市燕矶镇,1951.07,1972.03
420800,湖北省,荆门市,市委书记,5,,焦俊贤,1997.12-1999.11,0000002084,,汉族,河北省曲阳县,1948.00,
420800,湖北省,荆门市,市委书记,5,,郑少三,1999.11-2002.08,0000005166,男,汉族,安徽凤阳,1949.02,1971.00
420800,湖北省,荆门市,市委书记,5,,袁良宽,2002.08-2006.07,0000007123,男,汉族,洪湖市,1947.08,
420800,湖北省,荆门市,市委书记,5,,傅德辉,2006.07-2010.08,0000001139,男,汉族,湖北红安,1958.03,1975.07
420800,湖北省,荆门市,市委书记,5,,王玲,2010.08-2013.02,0000004636,女,汉族,山东宁阳,1959.12,1984.10
420800,湖北省,荆门市,市委书记,5,,万勇,2013.02-2015.01,0000005827,男,汉族,湖北洪湖,1960.11,1985.10
420800,湖北省,荆门市,市委书记,5,代,别必雄,2015.01-2015.06,0000000117,男,汉族,湖北仙桃,1962.01,1984.06
420800,湖北省,荆门市,市委书记,5,,别必雄,2015.06-至今,0000000117,男,汉族,湖北仙桃,1962.01,1984.06
420900,湖北省,孝感市,市长,6,行署专员,任仕舜,1949.08-1949.09,0000013605,,,,,
420900,湖北省,孝感市,市长,6,行署专员,韩克华,1949.09-1951.07,0000001433,,,,,
420900,湖北省,孝感市,市长,6,行署专员,孙石,1951.07-1953.07,0000014100,,,,,
420900,湖北省,孝感市,市长,6,行署专员,樊作楷,1953.07-1964.10,0000000998,,,城关镇,,
420900,湖北省,孝感市,市长,6,行署专员,董玉森,1964.10-1966.05,0000000915,,,,,
420900,湖北省,孝感市,市长,6,革委会主任,朱俊功,1968.01-1970.01,0000005347,,,,,
420900,湖北省,孝感市,市长,6,革委会主任,王德清,1970.01-1978.10,0000014553,,,,,
420900,湖北省,孝感市,市长,6,行署专员,张德润,1978.10-1983.10,0000016922,,,,,
420900,湖北省,孝感市,市长,6,行署专员,张洪祥,1983.10-1990.09,0000007368,,,,,
420900,湖北省,孝感市,市长,6,行署专员,张忠俭,1990.09-1991.03,0000017470,,,,,
420900,湖北省,孝感市,市长,6,筹备组组长,翁行德,1993.06-1996.08,0000015288,男,汉族,湖北黄陂(武汉市黄陂区),1943.01,
420900,湖北省,孝感市,市长,6,,张昌尔,1996.08-1998.02,0000007211,男,汉族,湖北黄石,1956.08,1976.06
420900,湖北省,孝感市,市长,6,,曹世佑,1998.02-2002.11,0000000176,,,,,
420900,湖北省,孝感市,市长,6,代,岳勇,2002.11-2003.01,0000007150,,,,,1990.06
420900,湖北省,孝感市,市长,6,,岳勇,2003.01-2006.03,0000007150,,,,,1990.06
420900,湖北省,孝感市,市长,6,代,梁慧玲,2006.04-2006.05,0000002900,,,,,
420900,湖北省,孝感市,市长,6,,梁慧玲,2006.05-2008.08,0000002900,,,,,
420900,湖北省,孝感市,市长,6,代,梁伟年,2008.08-2008.09,0000002925,男,汉族,湖北随州,1959.10,1980.09
420900,湖北省,孝感市,市长,6,,梁伟年,2008.09-2011.03,0000002925,男,汉族,湖北随州,1959.10,1980.09
420900,湖北省,孝感市,市长,6,,陶宏,2011.04-2012.08,0000005740,男,汉族,湖北省浠水县,1965.09,1984.06
420900,湖北省,孝感市,市长,6,代,滕刚,2012.08-2012.09,0000005759,男,汉族,黑龙江省勃利县,1970.06,1991.04
420900,湖北省,孝感市,市长,6,,滕刚,2012.09-至今,0000005759,男,汉族,黑龙江省勃利县,1963.11,1991.04
420900,湖北省,孝感市,市委书记,5,第一书记,赵修,,0000007998,,,井陉县,,
420900,湖北省,孝感市,市委书记,5,,董玉森,,0000000915,,,,,
420900,湖北省,孝感市,市委书记,5,第一书记,王家吉,,0000014675,,,,,
420900,湖北省,孝感市,市委书记,5,,韩克华,1951.07-,0000001433,,,,,
420900,湖北省,孝感市,市委书记,5,,樊作楷,1961.04-1964.10,0000000998,,,城关镇,,
420900,湖北省,孝感市,市委书记,5,,邓道坤,1986.02-1990.03,0000009097,,,,,
420900,湖北省,孝感市,市委书记,5,,张洪祥,1990.03-1991.03,0000007368,,,,,
420900,湖北省,孝感市,市委书记,5,,张忠检,1993.06-1998.02,0000017471,,,,,
420900,湖北省,孝感市,市委书记,5,,张昌尔,1998.02-2002.07,0000007211,男,汉族,湖北黄石,1956.08,1976.06
420900,湖北省,孝感市,市委书记,5,,曹世佑,2002.07-2006.03,0000000176,,,,,
420900,湖北省,孝感市,市委书记,5,,黄关春,2006.03-2012.06,0000001740,男,汉族,湖北鄂州,1959.02,1979.09
420900,湖北省,孝感市,市委书记,5,,陶宏,2012.07-至今,0000005740,男,汉族,湖北省浠水县,1965.09,1984.06
421000,湖北省,荆沙市,市长,6,,张道恒,1994.-1996.,0000007245,男,汉族,湖北石首,1951.00,
421000,湖北省,荆州市,市长,6,,张道恒,1994.-1996.,0000007245,男,汉族,湖北石首,1951.00,
421000,湖北省,荆州市,市长,6,,王平,1996.-1998.12,0000011018,男,汉族,,,
421000,湖北省,荆州市,市长,6,,徐松南,1998.12-2000.11,0000006476,,汉族,安徽枞阳,1956.06,1979.06
421000,湖北省,荆州市,市长,6,,李春明,2000.11-2002.12,0000011201,男,汉族,湖北郧西,1953.10,1975.06
421000,湖北省,荆州市,市长,6,,应代明,2002.12-2006.06,0000007022,男,汉族,湖北当阳,1954.07,1973.05
421000,湖北省,荆州市,市长,6,代,王祥喜,2006.06-2007.03,0000004844,男,汉族,湖北仙桃,1962.08,1987.04
421000,湖北省,荆州市,市长,6,,王祥喜,2007.03-2010.05,0000004844,男,汉族,湖北仙桃,1962.08,1987.04
421000,湖北省,荆州市,市长,6,代,李建明,2010.06-2011.02,0000002420,男,汉族,湖北武汉,1962.05,1982.01
421000,湖北省,荆州市,市长,6,,李建明,2011.02-2015.05,0000002420,男,汉族,湖北武汉,1962.05,1982.01
421000,湖北省,荆州市,市长,6,代,杨智,2015.07-至今,0000006918,男,汉族,四川资阳,1963.11,1985.01
421000,湖北省,荆州市,市委书记,5,,陈明,,0000000446,男,,湖北沙市,1920.10,
421000,湖北省,荆州市,市委书记,5,,邵敏,,0000013691,,,,,
421000,湖北省,荆州市,市委书记,5,,杨锐,,0000006798,,,,,
421000,湖北省,荆州市,市委书记,5,,柯余双,,0000011017,,,,,
421000,湖北省,荆州市,市委书记,5,,文敏生,1949.07-,0000006040,,,,,
421000,湖北省,荆州市,市委书记,5,核心小组组长,朱俊功,1970.04-,0000005347,,,,,
421000,湖北省,荆州市,市委书记,5,,粟侠辉,1971.03-,0000014006,,,,,
421000,湖北省,荆州市,市委书记,5,,赵富林,1983.10-1985.12,0000007864,,,,,
421000,湖北省,荆州市,市委书记,5,,王生铁,1985.12-1993.05,0000014845,,,,,
421000,湖北省,荆州市,市委书记,5,,卢孝云,1993.05-1997.01,0000012609,,,,,
421000,湖北省,荆州市,市委书记,5,,刘克毅,1997.01-2003.02,0000003261,,汉族,湖北枝江,1946.01,
421000,湖北省,荆州市,市委书记,5,,段轮一,2003.02-2006.06,0000009347,男,汉族,河北高阳,1951.11,1979.09
421000,湖北省,荆州市,市委书记,5,,应代明,2006.06-2011.08,0000007022,男,汉族,湖北当阳,1954.07,1973.05
421000,湖北省,荆州市,市委书记,5,,李新华,2011.08-至今,0000002703,男,汉族,湖北仙桃,1963.04,1981.10
421000,湖北省,荆州地区,行署专员,9,,张海峰,1949.7-1951.5,0000007338,,,,,
421000,湖北省,荆州地区,行署专员,9,,阎钧,1951.5-1968.,0000006625,,,,,
421000,湖北省,荆州地区,行署专员,9,革委会主任,朱俊功,1968.-1978.,0000005347,,,,,
421000,湖北省,荆州地区,行署专员,9,,纪胜魁,1978.-1985.,0000010697,,,,,
421000,湖北省,荆州地区,行署专员,9,,徐林茂,1985.-1994.,0000015870,,,湖北公安,,
421100,湖北省,黄冈市,市长,6,行署专员,赵辛初,1949.05-1949.06,0000007991,,,湖北省黄梅县五祖镇洪楼村,1915.03,1938.00
421100,湖北省,黄冈市,市长,6,行署专员,胡广恩,1949.06-1952.06,0000010312,,,,,
421100,湖北省,黄冈市,市长,6,行署专员,易鹏,1952.06-1955.09,0000016528,,,,,
421100,湖北省,黄冈市,市长,6,行署专员,田裕如,1956.01-1960.06,0000014384,,,,,
421100,湖北省,黄冈市,市长,6,行署专员,王兼文,1960.06-1966.,0000014682,,,,,
421100,湖北省,黄冈市,市长,6,革委会主任,董涛,1968.0-1970.12,0000009253,,,,,
421100,湖北省,黄冈市,市长,6,革委会主任,董复汉,1970.12-1978.11,0000000880,,,,,
421100,湖北省,黄冈市,市长,6,行署专员,朱邦俊,1978.11-1983.10,0000018290,,,湖北新洲,,1951.00
421100,湖北省,黄冈市,市长,6,行署专员,胡永继,1983.10-1987.03,0000010388,,,,,
421100,湖北省,黄冈市,市长,6,行署专员,漆林,1987.03-1988.05,0000013400,,,,,
421100,湖北省,黄冈市,市长,6,行署专员,刘荣礼,1988.05-1992.06,0000003317,,,湖北老河口,1939.12,
421100,湖北省,黄冈市,市长,6,行署专员,田震亚,1992.06-1995.03,0000005798,,,,,
421100,湖北省,黄冈市,市长,6,行署专员,倪德新,1995.03-1996.09,0000013190,,,,,
421100,湖北省,黄冈市,市长,6,,刘友凡,1996.12-1998.06,0000003440,男,汉族,湖北广水,1949.07,
421100,湖北省,黄冈市,市长,6,,段远明,1998.06-2002.11,0000000976,男,汉族,湖北公安,1948.09,
421100,湖北省,黄冈市,市长,6,代,刘善桥,2002.11-2003.01,0000003328,男,汉族,湖北随州,1956.11,1978.04
421100,湖北省,黄冈市,市长,6,,刘善桥,2003.01-2006.07,0000003328,男,汉族,湖北随州,1956.11,1978.04
421100,湖北省,黄冈市,市长,6,代,刘雪荣,2006.08-2007.01,0000003416,男,汉族,,1963.09,
421100,湖北省,黄冈市,市长,6,,刘雪荣,2007.01-2013.03,0000003416,男,汉族,,1963.09,
421100,湖北省,黄冈市,市长,6,代,陈安丽,2013.03-2013.04,0000000250,女,汉族,湖北汉川,1963.12,1985.04
421100,湖北省,黄冈市,市长,6,,陈安丽,2013.04-至今,0000000250,女,汉族,湖北汉川,1963.12,1985.04
421100,湖北省,黄冈市,市委书记,5,,李友九,1949.05-1950.04,0000011697,,,,,
421100,湖北省,黄冈市,市委书记,5,,赵辛初,1950.04-1952.10,0000007991,,,湖北省黄梅县五祖镇洪楼村,1915.03,1938.00
421100,湖北省,黄冈市,市委书记,5,,姜一,1952.10-1964.09,0000010833,,,,,
421100,湖北省,黄冈市,市委书记,5,,石川,1964.11-1966.,0000013783,,,,,
421100,湖北省,黄冈市,市委书记,5,,董复汉,1971.02-1978.03,0000000880,,,,,
421100,湖北省,黄冈市,市委书记,5,第一书记,丁凤英,1978.03-1983.10,0000009171,,,,,
421100,湖北省,黄冈市,市委书记,5,,杨祖炎,1983.10-1991.06,0000016427,,,,,
421100,湖北省,黄冈市,市委书记,5,,刘荣礼,1991.06-1993.06,0000003317,,,湖北老河口,1939.12,
421100,湖北省,黄冈市,市委书记,5,,黄远志,1993.06-1994.01,0000010628,,,,,
421100,湖北省,黄冈市,市委书记,5,,田震亚,1994.01-1996.03,0000005798,,,,,
421100,湖北省,黄冈市,市委书记,5,,贾天增,1996.04-1998.03,0000001967,,汉族,湖北枣阳,1944.11,1971.08
421100,湖北省,黄冈市,市委书记,5,,刘友凡,1998.03-2002.08,0000003440,男,汉族,湖北广水,1949.07,
421100,湖北省,黄冈市,市委书记,5,,段远明,2002.09-2006.07,0000000976,男,汉族,湖北公安,1948.09,
421100,湖北省,黄冈市,市委书记,5,,刘善桥,2006.07-2013.01,0000003328,男,汉族,湖北随州,1956.11,1978.04
421100,湖北省,黄冈市,市委书记,5,,刘雪荣,2013.03-至今,0000003416,男,汉族,,1960.02,
421200,湖北省,咸宁市,市长,6,筹备组组长,李明波,1999.03-1999.06,0000002528,男,汉族,湖北浠水,1950.05,1971.12
421200,湖北省,咸宁市,市长,6,,李明波,1999.06-2000.02,0000002528,男,汉族,湖北浠水,1950.05,1971.12
421200,湖北省,咸宁市,市长,6,,尹汉宁,2000.01-2002.11,0000016550,男,汉族,湖北鄂州,1954.12,1974.10
421200,湖北省,咸宁市,市长,6,,李兵,2002.11-2007.04,0000002243,男,汉族,湖北浠水,1962.02,1984.10
421200,湖北省,咸宁市,市长,6,代,黄楚平,2007.04-2007.08,0000001717,男,汉族,湖北黄冈,1962.10,1984.12
421200,湖北省,咸宁市,市长,6,,黄楚平,2007.08-2008.04,0000001717,男,汉族,湖北黄冈,1962.10,1984.12
421200,湖北省,咸宁市,市长,6,代,任振鹤,2008.04-2008.06,0000004278,男,土家族,湖北鹤峰,1964.02,1985.02
421200,湖北省,咸宁市,市长,6,,任振鹤,2008.06-2012.07,0000004278,男,土家族,湖北鹤峰,1964.02,1985.02
421200,湖北省,咸宁市,市长,6,代,丁小强,2012.07-2012.08,0000000864,男,汉族,江苏东台,1972.12,1994.03
421200,湖北省,咸宁市,市长,6,,丁小强,2012.08-至今,0000000864,男,汉族,江苏东台,1972.12,1994.03
421200,湖北省,咸宁市,市委书记,5,,李明波,1999.08-2006.03,0000002528,男,汉族,湖北浠水,1950.05,1971.12
421200,湖北省,咸宁市,市委书记,5,,许克振,2006.05-2008.03,0000006529,男,汉族,湖北仙桃,1956.07,1975.02
421200,湖北省,咸宁市,市委书记,5,,黄楚平,2008.04-2012.07,0000001717,男,汉族,湖北黄冈,1962.10,1984.12
421200,湖北省,咸宁市,市委书记,5,,任振鹤,2012.08-2015.05,0000004278,男,,湖北鹤峰,1964.02,1985.02
421200,湖北省,咸宁市,市委书记,5,代,李建明,2015.05-2015.10,0000002420,男,汉族,湖北武汉,1962.05,1982.01
421200,湖北省,咸宁市,市委书记,5,,李建明,2015.10-至今,0000002420,男,汉族,湖北武汉,1962.05,1982.01
421300,湖北省,随州市,市长,6,,吴超,1997.06-2003.02,0000006063,,,湖北荆门,1952.03,1975.12
421300,湖北省,随州市,市长,6,,祝金水,2003.02-2006.03,0000018167,男,汉族,湖北应城,1953.04,
421300,湖北省,随州市,市长,6,代,李红云,2006.04-2006.06,0000002373,男,汉族,湖南临湘,1962.09,1985.05
421300,湖北省,随州市,市长,6,,李红云,2006.06-2008.07,0000002373,男,汉族,湖南临湘,1962.09,1985.05
421300,湖北省,随州市,市长,6,代,刘晓鸣,2008.07-2008.08,0000003389,男,汉族,湖北洪湖,1962.05,1986.04
421300,湖北省,随州市,市长,6,,刘晓鸣,2008.08-2012.07,0000003389,男,汉族,湖北洪湖,1962.05,1986.04
421300,湖北省,随州市,市长,6,代,傅振邦,2012.07-2012.08,0000001155,男,汉族,湖北石首,1975.11,1995.06
421300,湖北省,随州市,市长,6,,傅振邦,2012.08-2013.06,0000001155,男,汉族,湖北石首,1975.11,1995.06
421300,湖北省,随州市,市长,6,代,郄英才,2013.09-2014.01,0000004174,男,汉族,,,
421300,湖北省,随州市,市长,6,,郄英才,2014.01-至今,0000004174,男,汉族,,,
421300,湖北省,随州市,市委书记,5,,袁良宽,2000.01-2002.08,0000007123,男,汉族,洪湖市,1947.08,
421300,湖北省,随州市,市委书记,5,,吴超,2002.09-2006.07,0000006063,,,湖北荆门,1952.03,1975.12
421300,湖北省,随州市,市委书记,5,,马清明,2006.07-2010.05,0000003812,男,汉族,山东郓城,1953.12,1981.06
421300,湖北省,随州市,市委书记,5,,王祥喜,2010.06-2012.07,0000004844,男,汉族,湖北仙桃,1962.08,1987.04
421300,湖北省,随州市,市委书记,5,,刘晓鸣,2012.07-至今,0000003389,男,汉族,湖北洪湖,1962.05,1986.04
422800,湖北省,恩施地区,地委书记,7,,李人林,1949.08-1950.05,0000011480,,,,,
422800,湖北省,恩施地区,地委书记,7,,彭天琦,1950.05-1953.09,0000004102,,,四川荣县,1909.00,
422800,湖北省,恩施地区,地委书记,7,,王英先,1953.09-1957.01,0000015040,,,河北栾城,,
422800,湖北省,恩施地区,地委书记,7,,霍震,1957.01-1957.12,0000010673,,,,,
422800,湖北省,恩施地区,地委书记,7,,李夫全,1957.12-1966.05,0000011247,,,河北省邢台市威县张营乡后小辛村,1918.00,
422800,湖北省,恩施地区,地委书记,7,,刘文义,1971.05-,0000004103,男,汉族,,,
422800,湖北省,恩施地区,地委书记,7,,王珏,1973.-,0000004582,,,,,
422800,湖北省,恩施地区,地委书记,7,,王利滨,-1983.08,0000014766,男,汉族,湖北浠水,1930.03,
422800,湖北省,恩施地区,州长,13,公署专员,周敬学,1949.09-1951.12,0000017939,,,,,
